GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 1 to 4 years,Margin of Error; Total: - 1 to 4 years,Estimate; Total: - 5 to 17 years,Margin of Error; Total: - 5 to 17 years,Estimate; Total: - 18 and 19 years,Margin of Error; Total: - 18 and 19 years,Estimate; Total: - 20 to 24 years,Margin of Error; Total: - 20 to 24 years,Estimate; Total: - 25 to 29 years,Margin of Error; Total: - 25 to 29 years,Estimate; Total: - 30 to 34 years,Margin of Error; Total: - 30 to 34 years,Estimate; Total: - 35 to 39 years,Margin of Error; Total: - 35 to 39 years,Estimate; Total: - 40 to 44 years,Margin of Error; Total: - 40 to 44 years,Estimate; Total: - 45 to 49 years,Margin of Error; Total: - 45 to 49 years,Estimate; Total: - 50 to 54 years,Margin of Error; Total: - 50 to 54 years,Estimate; Total: - 55 to 59 years,Margin of Error; Total: - 55 to 59 years,Estimate; Total: - 60 to 64 years,Margin of Error; Total: - 60 to 64 years,Estimate; Total: - 65 to 69 years,Margin of Error; Total: - 65 to 69 years,Estimate; Total: - 70 to 74 years,Margin of Error; Total: - 70 to 74 years,Estimate; Total: - 75 years and over,Margin of Error; Total: - 75 years and over,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - 1 to 4 years,Margin of Error; Total: - Same house 1 year ago: - 1 to 4 years,Estimate; Total: - Same house 1 year ago: - 5 to 17 years,Margin of Error; Total: - Same house 1 year ago: - 5 to 17 years,Estimate; Total: - Same house 1 year ago: - 18 and 19 years,Margin of Error; Total: - Same house 1 year ago: - 18 and 19 years,Estimate; Total: - Same house 1 year ago: - 20 to 24 years,Margin of Error; Total: - Same house 1 year ago: - 20 to 24 years,Estimate; Total: - Same house 1 year ago: - 25 to 29 years,Margin of Error; Total: - Same house 1 year ago: - 25 to 29 years,Estimate; Total: - Same house 1 year ago: - 30 to 34 years,Margin of Error; Total: - Same house 1 year ago: - 30 to 34 years,Estimate; Total: - Same house 1 year ago: - 35 to 39 years,Margin of Error; Total: - Same house 1 year ago: - 35 to 39 years,Estimate; Total: - Same house 1 year ago: - 40 to 44 years,Margin of Error; Total: - Same house 1 year ago: - 40 to 44 years,Estimate; Total: - Same house 1 year ago: - 45 to 49 years,Margin of Error; Total: - Same house 1 year ago: - 45 to 49 years,Estimate; Total: - Same house 1 year ago: - 50 to 54 years,Margin of Error; Total: - Same house 1 year ago: - 50 to 54 years,Estimate; Total: - Same house 1 year ago: - 55 to 59 years,Margin of Error; Total: - Same house 1 year ago: - 55 to 59 years,Estimate; Total: - Same house 1 year ago: - 60 to 64 years,Margin of Error; Total: - Same house 1 year ago: - 60 to 64 years,Estimate; Total: - Same house 1 year ago: - 65 to 69 years,Margin of Error; Total: - Same house 1 year ago: - 65 to 69 years,Estimate; Total: - Same house 1 year ago: - 70 to 74 years,Margin of Error; Total: - Same house 1 year ago: - 70 to 74 years,Estimate; Total: - Same house 1 year ago: - 75 years and over,Margin of Error; Total: - Same house 1 year ago: - 75 years and over,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - 1 to 4 years,Margin of Error; Total: - Moved within same county: - 1 to 4 years,Estimate; Total: - Moved within same county: - 5 to 17 years,Margin of Error; Total: - Moved within same county: - 5 to 17 years,Estimate; Total: - Moved within same county: - 18 and 19 years,Margin of Error; Total: - Moved within same county: - 18 and 19 years,Estimate; Total: - Moved within same county: - 20 to 24 years,Margin of Error; Total: - Moved within same county: - 20 to 24 years,Estimate; Total: - Moved within same county: - 25 to 29 years,Margin of Error; Total: - Moved within same county: - 25 to 29 years,Estimate; Total: - Moved within same county: - 30 to 34 years,Margin of Error; Total: - Moved within same county: - 30 to 34 years,Estimate; Total: - Moved within same county: - 35 to 39 years,Margin of Error; Total: - Moved within same county: - 35 to 39 years,Estimate; Total: - Moved within same county: - 40 to 44 years,Margin of Error; Total: - Moved within same county: - 40 to 44 years,Estimate; Total: - Moved within same county: - 45 to 49 years,Margin of Error; Total: - Moved within same county: - 45 to 49 years,Estimate; Total: - Moved within same county: - 50 to 54 years,Margin of Error; Total: - Moved within same county: - 50 to 54 years,Estimate; Total: - Moved within same county: - 55 to 59 years,Margin of Error; Total: - Moved within same county: - 55 to 59 years,Estimate; Total: - Moved within same county: - 60 to 64 years,Margin of Error; Total: - Moved within same county: - 60 to 64 years,Estimate; Total: - Moved within same county: - 65 to 69 years,Margin of Error; Total: - Moved within same county: - 65 to 69 years,Estimate; Total: - Moved within same county: - 70 to 74 years,Margin of Error; Total: - Moved within same county: - 70 to 74 years,Estimate; Total: - Moved within same county: - 75 years and over,Margin of Error; Total: - Moved within same county: - 75 years and over,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - 1 to 4 years,Margin of Error; Total: - Moved from different county within same state: - 1 to 4 years,Estimate; Total: - Moved from different county within same state: - 5 to 17 years,Margin of Error; Total: - Moved from different county within same state: - 5 to 17 years,Estimate; Total: - Moved from different county within same state: - 18 and 19 years,Margin of Error; Total: - Moved from different county within same state: - 18 and 19 years,Estimate; Total: - Moved from different county within same state: - 20 to 24 years,Margin of Error; Total: - Moved from different county within same state: - 20 to 24 years,Estimate; Total: - Moved from different county within same state: - 25 to 29 years,Margin of Error; Total: - Moved from different county within same state: - 25 to 29 years,Estimate; Total: - Moved from different county within same state: - 30 to 34 years,Margin of Error; Total: - Moved from different county within same state: - 30 to 34 years,Estimate; Total: - Moved from different county within same state: - 35 to 39 years,Margin of Error; Total: - Moved from different county within same state: - 35 to 39 years,Estimate; Total: - Moved from different county within same state: - 40 to 44 years,Margin of Error; Total: - Moved from different county within same state: - 40 to 44 years,Estimate; Total: - Moved from different county within same state: - 45 to 49 years,Margin of Error; Total: - Moved from different county within same state: - 45 to 49 years,Estimate; Total: - Moved from different county within same state: - 50 to 54 years,Margin of Error; Total: - Moved from different county within same state: - 50 to 54 years,Estimate; Total: - Moved from different county within same state: - 55 to 59 years,Margin of Error; Total: - Moved from different county within same state: - 55 to 59 years,Estimate; Total: - Moved from different county within same state: - 60 to 64 years,Margin of Error; Total: - Moved from different county within same state: - 60 to 64 years,Estimate; Total: - Moved from different county within same state: - 65 to 69 years,Margin of Error; Total: - Moved from different county within same state: - 65 to 69 years,Estimate; Total: - Moved from different county within same state: - 70 to 74 years,Margin of Error; Total: - Moved from different county within same state: - 70 to 74 years,Estimate; Total: - Moved from different county within same state: - 75 years and over,Margin of Error; Total: - Moved from different county within same state: - 75 years and over,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - 1 to 4 years,Margin of Error; Total: - Moved from different state: - 1 to 4 years,Estimate; Total: - Moved from different state: - 5 to 17 years,Margin of Error; Total: - Moved from different state: - 5 to 17 years,Estimate; Total: - Moved from different state: - 18 and 19 years,Margin of Error; Total: - Moved from different state: - 18 and 19 years,Estimate; Total: - Moved from different state: - 20 to 24 years,Margin of Error; Total: - Moved from different state: - 20 to 24 years,Estimate; Total: - Moved from different state: - 25 to 29 years,Margin of Error; Total: - Moved from different state: - 25 to 29 years,Estimate; Total: - Moved from different state: - 30 to 34 years,Margin of Error; Total: - Moved from different state: - 30 to 34 years,Estimate; Total: - Moved from different state: - 35 to 39 years,Margin of Error; Total: - Moved from different state: - 35 to 39 years,Estimate; Total: - Moved from different state: - 40 to 44 years,Margin of Error; Total: - Moved from different state: - 40 to 44 years,Estimate; Total: - Moved from different state: - 45 to 49 years,Margin of Error; Total: - Moved from different state: - 45 to 49 years,Estimate; Total: - Moved from different state: - 50 to 54 years,Margin of Error; Total: - Moved from different state: - 50 to 54 years,Estimate; Total: - Moved from different state: - 55 to 59 years,Margin of Error; Total: - Moved from different state: - 55 to 59 years,Estimate; Total: - Moved from different state: - 60 to 64 years,Margin of Error; Total: - Moved from different state: - 60 to 64 years,Estimate; Total: - Moved from different state: - 65 to 69 years,Margin of Error; Total: - Moved from different state: - 65 to 69 years,Estimate; Total: - Moved from different state: - 70 to 74 years,Margin of Error; Total: - Moved from different state: - 70 to 74 years,Estimate; Total: - Moved from different state: - 75 years and over,Margin of Error; Total: - Moved from different state: - 75 years and over,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - 1 to 4 years,Margin of Error; Total: - Moved from abroad: - 1 to 4 years,Estimate; Total: - Moved from abroad: - 5 to 17 years,Margin of Error; Total: - Moved from abroad: - 5 to 17 years,Estimate; Total: - Moved from abroad: - 18 and 19 years,Margin of Error; Total: - Moved from abroad: - 18 and 19 years,Estimate; Total: - Moved from abroad: - 20 to 24 years,Margin of Error; Total: - Moved from abroad: - 20 to 24 years,Estimate; Total: - Moved from abroad: - 25 to 29 years,Margin of Error; Total: - Moved from abroad: - 25 to 29 years,Estimate; Total: - Moved from abroad: - 30 to 34 years,Margin of Error; Total: - Moved from abroad: - 30 to 34 years,Estimate; Total: - Moved from abroad: - 35 to 39 years,Margin of Error; Total: - Moved from abroad: - 35 to 39 years,Estimate; Total: - Moved from abroad: - 40 to 44 years,Margin of Error; Total: - Moved from abroad: - 40 to 44 years,Estimate; Total: - Moved from abroad: - 45 to 49 years,Margin of Error; Total: - Moved from abroad: - 45 to 49 years,Estimate; Total: - Moved from abroad: - 50 to 54 years,Margin of Error; Total: - Moved from abroad: - 50 to 54 years,Estimate; Total: - Moved from abroad: - 55 to 59 years,Margin of Error; Total: - Moved from abroad: - 55 to 59 years,Estimate; Total: - Moved from abroad: - 60 to 64 years,Margin of Error; Total: - Moved from abroad: - 60 to 64 years,Estimate; Total: - Moved from abroad: - 65 to 69 years,Margin of Error; Total: - Moved from abroad: - 65 to 69 years,Estimate; Total: - Moved from abroad: - 70 to 74 years,Margin of Error; Total: - Moved from abroad: - 70 to 74 years,Estimate; Total: - Moved from abroad: - 75 years and over,Margin of Error; Total: - Moved from abroad: - 75 years and over
0500000US01003,01003,"Baldwin County, Alabama",180278,986,8074,1092,31148,756,4658,570,8429,610,11142,1079,10426,636,10095,1719,13516,1978,13911,1056,13365,705,12278,1452,12579,1482,10012,1305,8285,1265,12360,214,144624,4524,4982,1036,23097,1807,4204,677,5728,1068,7091,967,7677,1237,7327,1441,10151,1826,11786,1027,12028,851,11205,1296,11856,1534,8765,1248,7944,1301,10783,794,18345,4189,1661,716,4371,1741,129,128,1134,610,2181,956,1075,813,1459,889,1821,1007,1665,1018,677,463,292,253,446,330,463,328,133,117,838,486,6985,2370,989,709,835,682,81,102,528,398,859,813,1010,757,628,456,345,310,349,406,162,189,588,411,54,90,46,79,69,115,442,505,9680,2803,442,446,2704,1307,244,266,660,581,1011,811,572,560,681,654,1199,839,79,134,498,384,193,198,223,223,738,677,139,174,297,331,644,656,0,273,141,179,0,273,379,575,0,273,92,157,0,273,0,273,32,54,0,273,0,273,0,273,0,273,0,273,0,273
0500000US01069,01069,"Houston County, Alabama",100611,328,5465,338,18170,185,2409,98,6029,200,6773,359,6386,216,6673,689,6439,653,7296,155,7329,92,7661,584,5176,568,4583,461,3728,473,6494,69,84176,2173,3869,471,14921,988,1758,164,3695,581,4696,569,5196,441,5505,698,5508,636,6316,357,6591,286,7384,570,4946,562,4216,476,3592,462,5983,261,9379,1507,957,304,2008,666,551,193,1187,327,1143,447,764,297,748,258,388,175,450,220,345,172,110,111,125,98,95,96,118,91,390,263,3107,992,221,139,546,515,61,59,712,526,374,213,169,126,71,57,235,180,167,135,97,96,79,82,26,43,233,357,18,31,98,74,3590,1322,418,282,646,497,39,65,325,182,560,368,179,170,333,233,281,173,345,188,296,179,73,74,33,43,39,64,0,273,23,38,359,222,0,273,49,76,0,273,110,162,0,273,78,116,16,27,27,32,18,33,0,273,15,26,46,73,0,273,0,273,0,273
0500000US01073,01073,"Jefferson County, Alabama",650698,1506,35862,1506,110390,324,17735,425,46664,492,48766,684,46398,1177,39253,2615,42911,2541,46281,726,49389,924,43063,2682,37562,2664,23377,1567,21047,1575,42000,363,537840,9011,26771,1940,91409,3251,12640,1783,29328,2378,32784,2431,36232,2181,31353,2504,36759,2506,40580,1535,43968,1347,37994,2684,35350,2666,22652,1545,20508,1588,39512,629,80162,7841,7751,1947,14064,2895,3271,1143,12756,2398,11168,2234,5744,1638,5453,1388,3902,1203,4780,1332,3644,1184,3559,1374,1617,788,422,265,207,171,1824,573,17190,3480,1059,591,2311,1148,706,397,2495,931,3316,1198,2227,860,881,556,1342,875,498,270,689,351,770,589,100,122,262,322,210,259,324,185,13970,3647,281,284,2200,1607,1118,1313,1749,977,1290,470,2107,1272,1358,695,834,625,370,354,1088,608,627,458,445,412,41,68,122,145,340,229,1536,732,0,273,406,461,0,273,336,336,208,169,88,142,208,335,74,98,53,82,0,273,113,138,50,85,0,273,0,273,0,273
0500000US01081,01081,"Lee County, Alabama",138921,471,7178,593,22616,323,7854,492,21987,802,10180,584,8879,353,8271,1297,9196,1271,8885,395,7762,391,7507,984,5955,969,4234,593,3288,636,5129,189,103658,3526,4950,811,20281,1064,2581,925,9114,1653,6038,805,6414,904,7496,1301,8219,1243,7504,606,7078,521,6818,1034,5430,869,3993,594,2929,652,4813,287,17252,2753,1360,710,632,381,566,361,9011,1663,2299,803,975,511,418,280,455,256,664,351,256,231,96,101,116,128,185,165,77,97,142,171,9270,2445,566,464,806,628,2567,758,1861,734,642,361,1047,601,228,218,306,303,307,229,313,303,318,463,90,152,0,273,219,257,0,273,8181,2718,302,328,827,778,2140,690,1860,970,1201,734,281,219,57,95,170,157,341,293,115,140,275,304,319,428,56,95,63,83,174,155,560,459,0,273,70,118,0,273,141,162,0,273,162,146,72,124,46,78,69,115,0,273,0,273,0,273,0,273,0,273,0,273
0500000US01089,01089,"Madison County, Alabama",332253,1077,17347,1068,58598,418,9992,1115,24238,1301,24345,799,20829,1069,21459,2076,22534,1945,28219,807,25554,647,19379,1591,18699,1604,12458,1194,10913,1078,17689,235,288613,5419,14212,1329,51036,2294,7831,1427,17316,1785,18608,1529,17073,1533,17898,2042,20447,2055,26253,1203,23541,1025,18519,1517,17340,1540,11520,1118,10208,1018,16811,611,28730,4777,2491,929,5973,2149,706,658,3545,947,3368,1075,2927,853,2495,949,1436,591,1361,688,1501,651,593,342,766,470,333,274,629,474,606,491,5866,1784,407,398,611,515,720,557,1791,864,490,387,547,325,366,236,360,280,72,116,122,200,50,83,205,261,0,273,0,273,125,199,7362,2095,237,382,724,573,735,488,1470,687,1176,807,267,268,479,362,243,211,406,515,233,265,176,165,388,275,605,678,76,125,147,188,1682,865,0,273,254,328,0,273,116,176,703,551,15,43,221,227,48,83,127,149,157,183,41,71,0,273,0,273,0,273,0,273
0500000US01097,01097,"Mobile County, Alabama",407867,1406,23135,1453,74687,628,11787,416,29260,718,27935,618,25905,678,25799,2436,25686,2003,29977,668,30186,410,27567,1861,22444,1905,16607,1418,13709,1467,23183,283,349488,6529,17981,1611,63664,2794,9819,684,21701,1810,21152,1361,20484,1271,21093,2360,21773,2128,26329,1162,27164,924,25943,1878,20944,1879,16167,1416,13324,1437,21950,570,44396,6113,4139,1228,9758,2648,854,411,5251,1362,4863,1296,3998,1209,3091,1038,3330,1021,2830,967,2370,896,1277,554,1333,1138,268,301,215,154,819,385,4921,1641,128,208,461,408,704,511,756,460,422,368,689,419,283,231,277,273,531,740,314,329,130,157,0,273,172,277,0,273,54,87,7618,2180,827,569,560,377,410,385,1552,717,865,438,575,441,1247,813,233,271,287,300,240,204,179,231,167,269,0,273,170,292,306,330,1444,1051,60,99,244,389,0,273,0,273,633,623,159,248,85,137,73,121,0,273,98,120,38,64,0,273,0,273,0,273,54,84
0500000US01101,01101,"Montgomery County, Alabama",227204,774,13203,849,39971,435,7187,470,19819,719,17236,596,15171,718,14075,1635,15643,1619,15403,518,15750,308,14147,1490,11668,1508,9233,1081,5585,1020,13113,323,174715,4761,9262,1103,29059,2318,4501,858,11039,1573,11470,1453,10693,1141,10063,1435,11555,1626,12425,1030,14410,698,12886,1533,10679,1563,8683,1064,5585,1020,12405,374,35124,4417,2993,968,8487,2204,949,625,5395,1271,4305,1317,2381,930,1842,811,3022,1006,2257,943,985,533,1093,738,654,427,350,262,0,273,411,301,8094,2160,238,245,772,590,896,469,2346,909,736,476,534,332,936,574,593,371,233,298,248,342,104,172,280,262,0,273,0,273,178,177,7407,2021,441,239,1239,1009,841,634,1001,601,725,535,1014,589,1092,552,429,409,304,272,107,135,64,80,0,273,150,173,0,273,0,273,1864,1026,269,433,414,399,0,273,38,61,0,273,549,512,142,241,44,73,184,260,0,273,0,273,55,94,50,87,0,273,119,140
0500000US01117,01117,"Shelby County, Alabama",193987,639,11325,752,36954,281,4998,784,11164,924,12466,703,13815,690,15118,1718,15227,1631,15174,649,13737,599,14766,1430,8568,1320,7056,921,5132,842,8487,665,168951,3567,9710,1092,32866,1296,3570,786,7955,1400,7965,1046,10523,1060,14061,1706,14046,1641,12971,977,12695,739,14052,1559,8458,1315,6974,897,5132,842,7973,764,11237,2459,889,570,1655,772,663,500,750,483,1707,781,1645,675,597,352,756,410,1028,463,555,407,533,719,110,132,82,130,0,273,267,272,10492,2791,655,499,1840,976,765,467,1507,785,2311,816,1156,663,460,453,284,313,741,711,475,398,108,174,0,273,0,273,0,273,190,180,2938,1367,71,90,593,476,0,273,952,771,439,366,491,457,0,273,141,232,109,124,12,24,73,94,0,273,0,273,0,273,57,99,369,530,0,273,0,273,0,273,0,273,44,78,0,273,0,273,0,273,325,523,0,273,0,273,0,273,0,273,0,273,0,273
0500000US01125,01125,"Tuscaloosa County, Alabama",192306,897,10064,986,29744,550,11229,370,26853,494,14297,573,12375,444,11020,1321,10887,1312,11466,294,12225,252,10666,1124,10421,1118,6486,927,5103,881,9470,340,157480,5552,7853,1171,24873,1790,6959,1531,16466,2287,10960,935,10123,822,8565,1370,9672,1255,10433,681,11431,531,10106,1187,9859,1107,6262,929,5032,888,8886,583,23103,4789,2211,1042,3732,1574,960,547,8169,2101,2146,862,1276,600,1808,960,758,463,661,511,510,320,315,227,195,146,43,75,71,118,248,238,7032,2704,0,273,843,807,2407,1443,1241,783,538,346,663,552,258,230,238,299,129,162,22,39,36,43,258,197,63,106,0,273,336,356,4317,1347,0,273,296,361,837,749,840,551,482,371,313,252,389,322,219,252,243,223,262,312,209,243,109,131,118,193,0,273,0,273,374,412,0,273,0,273,66,109,137,154,171,240,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273
