GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 1 to 4 years,Margin of Error; Total: - 1 to 4 years,Estimate; Total: - 5 to 17 years,Margin of Error; Total: - 5 to 17 years,Estimate; Total: - 18 and 19 years,Margin of Error; Total: - 18 and 19 years,Estimate; Total: - 20 to 24 years,Margin of Error; Total: - 20 to 24 years,Estimate; Total: - 25 to 29 years,Margin of Error; Total: - 25 to 29 years,Estimate; Total: - 30 to 34 years,Margin of Error; Total: - 30 to 34 years,Estimate; Total: - 35 to 39 years,Margin of Error; Total: - 35 to 39 years,Estimate; Total: - 40 to 44 years,Margin of Error; Total: - 40 to 44 years,Estimate; Total: - 45 to 49 years,Margin of Error; Total: - 45 to 49 years,Estimate; Total: - 50 to 54 years,Margin of Error; Total: - 50 to 54 years,Estimate; Total: - 55 to 59 years,Margin of Error; Total: - 55 to 59 years,Estimate; Total: - 60 to 64 years,Margin of Error; Total: - 60 to 64 years,Estimate; Total: - 65 to 69 years,Margin of Error; Total: - 65 to 69 years,Estimate; Total: - 70 to 74 years,Margin of Error; Total: - 70 to 74 years,Estimate; Total: - 75 years and over,Margin of Error; Total: - 75 years and over,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - 1 to 4 years,Margin of Error; Total: - Same house 1 year ago: - 1 to 4 years,Estimate; Total: - Same house 1 year ago: - 5 to 17 years,Margin of Error; Total: - Same house 1 year ago: - 5 to 17 years,Estimate; Total: - Same house 1 year ago: - 18 and 19 years,Margin of Error; Total: - Same house 1 year ago: - 18 and 19 years,Estimate; Total: - Same house 1 year ago: - 20 to 24 years,Margin of Error; Total: - Same house 1 year ago: - 20 to 24 years,Estimate; Total: - Same house 1 year ago: - 25 to 29 years,Margin of Error; Total: - Same house 1 year ago: - 25 to 29 years,Estimate; Total: - Same house 1 year ago: - 30 to 34 years,Margin of Error; Total: - Same house 1 year ago: - 30 to 34 years,Estimate; Total: - Same house 1 year ago: - 35 to 39 years,Margin of Error; Total: - Same house 1 year ago: - 35 to 39 years,Estimate; Total: - Same house 1 year ago: - 40 to 44 years,Margin of Error; Total: - Same house 1 year ago: - 40 to 44 years,Estimate; Total: - Same house 1 year ago: - 45 to 49 years,Margin of Error; Total: - Same house 1 year ago: - 45 to 49 years,Estimate; Total: - Same house 1 year ago: - 50 to 54 years,Margin of Error; Total: - Same house 1 year ago: - 50 to 54 years,Estimate; Total: - Same house 1 year ago: - 55 to 59 years,Margin of Error; Total: - Same house 1 year ago: - 55 to 59 years,Estimate; Total: - Same house 1 year ago: - 60 to 64 years,Margin of Error; Total: - Same house 1 year ago: - 60 to 64 years,Estimate; Total: - Same house 1 year ago: - 65 to 69 years,Margin of Error; Total: - Same house 1 year ago: - 65 to 69 years,Estimate; Total: - Same house 1 year ago: - 70 to 74 years,Margin of Error; Total: - Same house 1 year ago: - 70 to 74 years,Estimate; Total: - Same house 1 year ago: - 75 years and over,Margin of Error; Total: - Same house 1 year ago: - 75 years and over,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - 1 to 4 years,Margin of Error; Total: - Moved within same county: - 1 to 4 years,Estimate; Total: - Moved within same county: - 5 to 17 years,Margin of Error; Total: - Moved within same county: - 5 to 17 years,Estimate; Total: - Moved within same county: - 18 and 19 years,Margin of Error; Total: - Moved within same county: - 18 and 19 years,Estimate; Total: - Moved within same county: - 20 to 24 years,Margin of Error; Total: - Moved within same county: - 20 to 24 years,Estimate; Total: - Moved within same county: - 25 to 29 years,Margin of Error; Total: - Moved within same county: - 25 to 29 years,Estimate; Total: - Moved within same county: - 30 to 34 years,Margin of Error; Total: - Moved within same county: - 30 to 34 years,Estimate; Total: - Moved within same county: - 35 to 39 years,Margin of Error; Total: - Moved within same county: - 35 to 39 years,Estimate; Total: - Moved within same county: - 40 to 44 years,Margin of Error; Total: - Moved within same county: - 40 to 44 years,Estimate; Total: - Moved within same county: - 45 to 49 years,Margin of Error; Total: - Moved within same county: - 45 to 49 years,Estimate; Total: - Moved within same county: - 50 to 54 years,Margin of Error; Total: - Moved within same county: - 50 to 54 years,Estimate; Total: - Moved within same county: - 55 to 59 years,Margin of Error; Total: - Moved within same county: - 55 to 59 years,Estimate; Total: - Moved within same county: - 60 to 64 years,Margin of Error; Total: - Moved within same county: - 60 to 64 years,Estimate; Total: - Moved within same county: - 65 to 69 years,Margin of Error; Total: - Moved within same county: - 65 to 69 years,Estimate; Total: - Moved within same county: - 70 to 74 years,Margin of Error; Total: - Moved within same county: - 70 to 74 years,Estimate; Total: - Moved within same county: - 75 years and over,Margin of Error; Total: - Moved within same county: - 75 years and over,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - 1 to 4 years,Margin of Error; Total: - Moved from different county within same state: - 1 to 4 years,Estimate; Total: - Moved from different county within same state: - 5 to 17 years,Margin of Error; Total: - Moved from different county within same state: - 5 to 17 years,Estimate; Total: - Moved from different county within same state: - 18 and 19 years,Margin of Error; Total: - Moved from different county within same state: - 18 and 19 years,Estimate; Total: - Moved from different county within same state: - 20 to 24 years,Margin of Error; Total: - Moved from different county within same state: - 20 to 24 years,Estimate; Total: - Moved from different county within same state: - 25 to 29 years,Margin of Error; Total: - Moved from different county within same state: - 25 to 29 years,Estimate; Total: - Moved from different county within same state: - 30 to 34 years,Margin of Error; Total: - Moved from different county within same state: - 30 to 34 years,Estimate; Total: - Moved from different county within same state: - 35 to 39 years,Margin of Error; Total: - Moved from different county within same state: - 35 to 39 years,Estimate; Total: - Moved from different county within same state: - 40 to 44 years,Margin of Error; Total: - Moved from different county within same state: - 40 to 44 years,Estimate; Total: - Moved from different county within same state: - 45 to 49 years,Margin of Error; Total: - Moved from different county within same state: - 45 to 49 years,Estimate; Total: - Moved from different county within same state: - 50 to 54 years,Margin of Error; Total: - Moved from different county within same state: - 50 to 54 years,Estimate; Total: - Moved from different county within same state: - 55 to 59 years,Margin of Error; Total: - Moved from different county within same state: - 55 to 59 years,Estimate; Total: - Moved from different county within same state: - 60 to 64 years,Margin of Error; Total: - Moved from different county within same state: - 60 to 64 years,Estimate; Total: - Moved from different county within same state: - 65 to 69 years,Margin of Error; Total: - Moved from different county within same state: - 65 to 69 years,Estimate; Total: - Moved from different county within same state: - 70 to 74 years,Margin of Error; Total: - Moved from different county within same state: - 70 to 74 years,Estimate; Total: - Moved from different county within same state: - 75 years and over,Margin of Error; Total: - Moved from different county within same state: - 75 years and over,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - 1 to 4 years,Margin of Error; Total: - Moved from different state: - 1 to 4 years,Estimate; Total: - Moved from different state: - 5 to 17 years,Margin of Error; Total: - Moved from different state: - 5 to 17 years,Estimate; Total: - Moved from different state: - 18 and 19 years,Margin of Error; Total: - Moved from different state: - 18 and 19 years,Estimate; Total: - Moved from different state: - 20 to 24 years,Margin of Error; Total: - Moved from different state: - 20 to 24 years,Estimate; Total: - Moved from different state: - 25 to 29 years,Margin of Error; Total: - Moved from different state: - 25 to 29 years,Estimate; Total: - Moved from different state: - 30 to 34 years,Margin of Error; Total: - Moved from different state: - 30 to 34 years,Estimate; Total: - Moved from different state: - 35 to 39 years,Margin of Error; Total: - Moved from different state: - 35 to 39 years,Estimate; Total: - Moved from different state: - 40 to 44 years,Margin of Error; Total: - Moved from different state: - 40 to 44 years,Estimate; Total: - Moved from different state: - 45 to 49 years,Margin of Error; Total: - Moved from different state: - 45 to 49 years,Estimate; Total: - Moved from different state: - 50 to 54 years,Margin of Error; Total: - Moved from different state: - 50 to 54 years,Estimate; Total: - Moved from different state: - 55 to 59 years,Margin of Error; Total: - Moved from different state: - 55 to 59 years,Estimate; Total: - Moved from different state: - 60 to 64 years,Margin of Error; Total: - Moved from different state: - 60 to 64 years,Estimate; Total: - Moved from different state: - 65 to 69 years,Margin of Error; Total: - Moved from different state: - 65 to 69 years,Estimate; Total: - Moved from different state: - 70 to 74 years,Margin of Error; Total: - Moved from different state: - 70 to 74 years,Estimate; Total: - Moved from different state: - 75 years and over,Margin of Error; Total: - Moved from different state: - 75 years and over,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - 1 to 4 years,Margin of Error; Total: - Moved from abroad: - 1 to 4 years,Estimate; Total: - Moved from abroad: - 5 to 17 years,Margin of Error; Total: - Moved from abroad: - 5 to 17 years,Estimate; Total: - Moved from abroad: - 18 and 19 years,Margin of Error; Total: - Moved from abroad: - 18 and 19 years,Estimate; Total: - Moved from abroad: - 20 to 24 years,Margin of Error; Total: - Moved from abroad: - 20 to 24 years,Estimate; Total: - Moved from abroad: - 25 to 29 years,Margin of Error; Total: - Moved from abroad: - 25 to 29 years,Estimate; Total: - Moved from abroad: - 30 to 34 years,Margin of Error; Total: - Moved from abroad: - 30 to 34 years,Estimate; Total: - Moved from abroad: - 35 to 39 years,Margin of Error; Total: - Moved from abroad: - 35 to 39 years,Estimate; Total: - Moved from abroad: - 40 to 44 years,Margin of Error; Total: - Moved from abroad: - 40 to 44 years,Estimate; Total: - Moved from abroad: - 45 to 49 years,Margin of Error; Total: - Moved from abroad: - 45 to 49 years,Estimate; Total: - Moved from abroad: - 50 to 54 years,Margin of Error; Total: - Moved from abroad: - 50 to 54 years,Estimate; Total: - Moved from abroad: - 55 to 59 years,Margin of Error; Total: - Moved from abroad: - 55 to 59 years,Estimate; Total: - Moved from abroad: - 60 to 64 years,Margin of Error; Total: - Moved from abroad: - 60 to 64 years,Estimate; Total: - Moved from abroad: - 65 to 69 years,Margin of Error; Total: - Moved from abroad: - 65 to 69 years,Estimate; Total: - Moved from abroad: - 70 to 74 years,Margin of Error; Total: - Moved from abroad: - 70 to 74 years,Estimate; Total: - Moved from abroad: - 75 years and over,Margin of Error; Total: - Moved from abroad: - 75 years and over
0500000US01003,01003,"Baldwin County, Alabama",206467,875,8842,1338,35017,1161,5167,1222,10454,1098,12449,1536,12214,1116,11847,1847,11537,1792,12854,639,15835,1337,14891,1574,14739,1731,14034,1300,10068,1214,16519,789,183130,3854,7288,1429,31622,1716,4275,1254,7364,1061,10904,1672,10647,1296,11045,1758,10139,1749,11507,1069,14229,1463,13484,1587,13266,1677,12483,1440,9009,1263,15868,803,10349,2715,431,465,1628,877,546,507,833,544,908,500,233,222,631,507,556,466,1082,763,609,579,521,375,1056,665,448,287,590,349,277,189,3619,1392,134,175,193,223,96,184,1242,1140,410,253,356,263,70,105,71,102,125,139,352,258,117,196,302,337,17,28,79,141,55,71,8447,2527,804,679,1314,975,250,307,921,557,227,234,968,849,101,135,771,636,104,175,645,592,432,328,115,153,1086,684,390,347,319,284,922,774,185,265,260,235,0,195,94,168,0,195,10,21,0,195,0,195,36,71,0,195,337,550,0,195,0,195,0,195,0,195
0500000US01069,01069,"Houston County, Alabama",102691,280,4856,282,18216,123,2236,164,5914,223,6833,178,6760,250,6426,591,6255,576,6730,168,7131,142,7748,578,6083,547,5879,485,4331,483,7293,131,89631,1641,3758,394,15922,619,1938,172,4438,454,5342,393,4985,653,5669,663,5451,547,6081,255,6383,331,7171,572,5823,547,5603,508,4174,462,6893,250,8781,1287,886,266,1779,568,252,111,734,291,1110,270,958,359,555,176,559,213,402,178,373,149,458,190,168,105,189,89,99,56,259,161,1535,416,11,18,222,198,46,53,297,185,149,100,163,129,117,106,94,64,67,79,83,66,99,77,37,32,52,64,11,19,87,88,2561,786,201,117,293,286,0,195,389,344,200,130,629,546,85,78,151,136,180,145,292,293,10,17,29,29,24,28,35,44,43,58,183,103,0,195,0,195,0,195,56,57,32,25,25,37,0,195,0,195,0,195,0,195,10,17,26,41,11,18,12,19,11,18
0500000US01073,01073,"Jefferson County, Alabama",651450,1417,34760,1418,108951,377,16000,404,42627,452,48892,465,46226,834,41799,2853,41366,2849,40790,722,42906,560,46027,2493,41225,2469,35811,1800,21468,1779,42602,553,550077,7525,27087,1994,94060,2844,11036,1991,28999,2133,33059,2259,37175,1950,35542,2530,37026,2863,34855,1718,38925,1398,42005,2426,37586,2328,33128,1804,20178,1701,39416,999,71980,7291,6596,1716,12561,2837,1856,800,8543,1700,10778,1907,6141,1989,4933,1369,3323,1021,4052,1274,3207,1039,2561,794,2414,718,1739,840,1013,408,2263,769,15102,2969,618,424,755,509,1866,1421,2803,956,2857,906,1463,817,727,530,670,398,1034,542,424,519,398,312,623,424,432,437,218,270,214,169,11403,2614,459,511,866,530,1174,749,1894,801,1981,842,1164,994,470,340,238,215,791,434,350,312,1063,613,356,290,307,240,0,195,290,361,2888,1431,0,195,709,644,68,112,388,377,217,194,283,285,127,155,109,177,58,96,0,195,0,195,246,235,205,227,59,108,419,446
0500000US01081,01081,"Lee County, Alabama",157482,628,7661,606,24909,353,8066,961,21850,1497,13274,1233,10191,1602,10496,1748,7425,1411,10367,1449,9353,843,9102,1228,7212,1190,7247,833,3791,851,6538,306,125544,4808,6049,1061,21572,1742,2507,701,14889,2014,10123,1463,7954,1598,8974,1360,6331,1404,8057,1828,7673,1260,8156,1261,6827,1174,6886,864,3652,846,5894,529,13055,3016,798,609,1198,809,984,689,4547,1551,1451,754,1023,639,538,445,179,186,589,469,561,386,642,358,287,282,29,46,0,195,229,189,7046,2350,0,195,396,618,2042,876,1517,709,393,343,9,16,0,195,266,340,791,857,1003,904,304,388,98,138,177,171,50,84,0,195,10061,2734,658,671,1574,1092,2107,681,409,294,1139,799,1126,787,885,902,649,546,816,846,116,190,0,195,0,195,105,183,62,109,415,409,1776,641,156,203,169,181,426,260,488,361,168,167,79,125,99,132,0,195,114,193,0,195,0,195,0,195,50,88,27,50,0,195
0500000US01089,01089,"Madison County, Alabama",352978,1140,16132,1170,58732,222,9410,499,24816,916,25231,872,23516,637,21244,1970,23569,2094,23597,736,27397,474,27223,2261,20615,2060,17300,1350,12297,1290,21899,394,291623,7533,12667,1760,50544,2357,6261,1346,16060,1767,16720,1867,17043,1319,16763,2040,18596,2170,20938,954,25004,957,25112,2248,19207,2012,15173,1351,11072,1191,20463,747,39395,6660,3237,1273,6451,2177,1222,707,5104,1317,4470,1293,4079,987,2535,1230,3524,1246,1754,742,1812,702,1448,663,759,604,1229,737,626,394,1145,538,8386,1641,128,170,656,595,622,457,1241,616,2112,844,1018,636,923,775,576,544,167,117,121,157,124,141,409,461,244,211,45,62,0,195,11963,2457,100,109,819,625,1305,665,2266,951,1544,629,1115,657,919,610,778,518,493,457,432,437,539,414,221,204,604,505,554,421,274,243,1611,872,0,195,262,260,0,195,145,182,385,600,261,268,104,129,95,122,245,284,28,49,0,195,19,34,50,82,0,195,17,28
0500000US01097,01097,"Mobile County, Alabama",409850,1195,21910,1235,71423,460,10159,410,27817,686,30740,641,26994,831,26360,2083,23116,2265,25245,654,27590,510,28339,1964,26534,1859,23011,1465,15268,1404,25344,373,363678,5941,19117,1557,65366,2196,7363,778,20333,1826,24628,1500,22827,1423,23568,2035,20724,2294,22425,1008,25464,771,26735,1899,24711,1870,22164,1511,14190,1334,24063,610,31601,4749,2200,968,4272,1575,1354,520,5097,1548,4455,1301,2685,896,1870,861,2006,749,2134,756,1510,587,951,404,1195,533,574,323,353,225,945,388,4937,1352,130,128,462,397,514,391,1167,727,915,494,333,340,241,275,92,157,49,75,150,175,118,200,114,141,84,99,460,471,108,144,8435,2841,463,382,1140,1222,882,402,1220,532,742,392,1011,727,681,533,264,270,556,341,160,121,535,412,487,389,65,109,144,183,85,143,1199,589,0,195,183,192,46,79,0,195,0,195,138,165,0,195,30,50,81,127,306,352,0,195,27,45,124,237,121,154,143,156
0500000US01101,01101,"Montgomery County, Alabama",224098,662,13166,676,37151,221,6373,648,16351,743,17196,395,16414,611,14290,1683,14084,1465,13924,379,14600,331,15254,1409,13446,1416,10632,1057,7836,1042,13381,210,181986,4756,8479,1422,31930,1589,4197,932,8993,1601,12279,1339,11567,1214,12144,1838,11735,1553,11751,893,13014,775,13717,1552,12204,1327,10255,1047,7509,1034,12212,432,25558,4289,2981,1196,3641,1416,503,546,3831,1405,2973,970,3160,1132,1408,815,1548,855,1234,550,1197,604,1081,591,678,377,239,161,166,145,918,328,8688,2397,994,864,942,641,754,452,2127,1034,1410,1024,854,530,282,298,469,543,228,171,82,95,143,138,213,201,72,85,55,94,63,96,6663,1773,564,346,483,266,914,518,1326,841,438,278,687,391,409,341,272,296,671,502,172,275,83,96,351,372,66,105,39,64,188,232,1203,711,148,191,155,204,5,9,74,135,96,116,146,172,47,93,60,102,40,66,135,167,230,254,0,195,0,195,67,113,0,195
0500000US01117,01117,"Shelby County, Alabama",208436,797,10294,984,38071,1022,4983,626,11248,542,13039,998,12955,1126,14937,2078,16223,2194,14854,1191,15143,640,13921,1461,13096,1517,10408,1038,7977,875,11287,489,181630,4035,8683,1055,34407,1732,4059,727,8327,782,7856,1468,10814,1326,12861,2102,14628,2160,13964,1300,13645,803,12694,1399,12267,1528,9787,1071,7480,846,10158,671,13234,2854,1047,572,2499,1247,151,164,1204,434,2107,806,716,375,1560,817,856,787,515,480,680,352,325,295,710,528,187,181,213,267,464,259,9567,2282,564,531,510,383,612,347,1451,492,2242,1058,1240,561,257,238,679,403,231,191,356,291,605,700,47,79,334,307,52,90,387,313,3697,1159,0,195,655,451,161,220,266,263,834,738,185,192,175,219,60,100,144,169,390,288,145,131,72,91,100,113,232,263,278,288,308,268,0,195,0,195,0,195,0,195,0,195,0,195,84,141,0,195,0,195,72,126,152,185,0,195,0,195,0,195,0,195
0500000US01125,01125,"Tuscaloosa County, Alabama",204135,797,10409,802,30991,334,10522,392,24216,526,17994,483,13086,441,14109,1592,10830,1609,11311,205,11651,285,11752,1399,11873,1411,9384,1009,6127,991,9880,41,168247,4362,9319,1066,27765,1371,3064,1053,16951,1435,12532,1440,11039,776,12031,1759,8634,1548,10280,579,10946,456,10934,1313,11277,1425,8907,965,5632,1045,8936,538,16221,2805,654,516,1816,886,571,428,4492,1318,2440,986,902,562,968,684,1554,669,788,471,121,159,356,296,346,277,306,239,329,257,578,453,8127,2185,145,185,501,361,2314,673,1802,1046,721,580,637,502,220,274,205,185,243,266,346,351,275,280,119,191,171,207,166,227,262,280,10542,2564,0,195,909,959,4573,909,912,503,1920,929,427,353,890,752,251,414,0,195,238,249,187,183,131,176,0,195,0,195,104,160,998,722,291,384,0,195,0,195,59,103,381,370,81,137,0,195,186,247,0,195,0,195,0,195,0,195,0,195,0,195,0,195
