GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 16 to 19 years,Margin of Error; Total: - 16 to 19 years,Estimate; Total: - 20 to 24 years,Margin of Error; Total: - 20 to 24 years,Estimate; Total: - 25 to 44 years,Margin of Error; Total: - 25 to 44 years,Estimate; Total: - 45 to 54 years,Margin of Error; Total: - 45 to 54 years,Estimate; Total: - 55 to 59 years,Margin of Error; Total: - 55 to 59 years,Estimate; Total: - 60 to 64 years,Margin of Error; Total: - 60 to 64 years,Estimate; Total: - 65 years and over,Margin of Error; Total: - 65 years and over,"Estimate; Total: - Car, truck, or van - drove alone:","Margin of Error; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Estimate; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Estimate; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Estimate; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Estimate; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Estimate; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Estimate; Total: - Car, truck, or van - drove alone: - 65 years and over","Margin of Error; Total: - Car, truck, or van - drove alone: - 65 years and over","Estimate; Total: - Car, truck, or van - carpooled:","Margin of Error; Total: - Car, truck, or van - carpooled:","Estimate; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Estimate; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Estimate; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Estimate; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Estimate; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Estimate; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Estimate; Total: - Car, truck, or van - carpooled: - 65 years and over","Margin of Error; Total: - Car, truck, or van - carpooled: - 65 years and over",Estimate; Total: - Public transportation (excluding taxicab):,Margin of Error; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Estimate; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Estimate; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Estimate; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Estimate; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Estimate; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Estimate; Total: - Public transportation (excluding taxicab): - 65 years and over,Margin of Error; Total: - Public transportation (excluding taxicab): - 65 years and over,Estimate; Total: - Walked:,Margin of Error; Total: - Walked:,Estimate; Total: - Walked: - 16 to 19 years,Margin of Error; Total: - Walked: - 16 to 19 years,Estimate; Total: - Walked: - 20 to 24 years,Margin of Error; Total: - Walked: - 20 to 24 years,Estimate; Total: - Walked: - 25 to 44 years,Margin of Error; Total: - Walked: - 25 to 44 years,Estimate; Total: - Walked: - 45 to 54 years,Margin of Error; Total: - Walked: - 45 to 54 years,Estimate; Total: - Walked: - 55 to 59 years,Margin of Error; Total: - Walked: - 55 to 59 years,Estimate; Total: - Walked: - 60 to 64 years,Margin of Error; Total: - Walked: - 60 to 64 years,Estimate; Total: - Walked: - 65 years and over,Margin of Error; Total: - Walked: - 65 years and over,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means:","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means:","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over",Estimate; Total: - Worked at home:,Margin of Error; Total: - Worked at home:,Estimate; Total: - Worked at home: - 16 to 19 years,Margin of Error; Total: - Worked at home: - 16 to 19 years,Estimate; Total: - Worked at home: - 20 to 24 years,Margin of Error; Total: - Worked at home: - 20 to 24 years,Estimate; Total: - Worked at home: - 25 to 44 years,Margin of Error; Total: - Worked at home: - 25 to 44 years,Estimate; Total: - Worked at home: - 45 to 54 years,Margin of Error; Total: - Worked at home: - 45 to 54 years,Estimate; Total: - Worked at home: - 55 to 59 years,Margin of Error; Total: - Worked at home: - 55 to 59 years,Estimate; Total: - Worked at home: - 60 to 64 years,Margin of Error; Total: - Worked at home: - 60 to 64 years,Estimate; Total: - Worked at home: - 65 years and over,Margin of Error; Total: - Worked at home: - 65 years and over
0500000US01069,01069,"Houston County, Alabama",44000,1366,1223,257,3823,399,18959,927,10452,498,4008,408,2670,437,2865,423,39916,1298,1079,249,3435,427,17243,914,9416,455,3717,381,2445,430,2581,413,2648,478,128,91,282,169,1243,361,625,193,140,82,112,66,118,63,49,45,0,192,0,192,25,36,11,19,13,22,0,192,0,192,182,100,0,192,14,24,106,78,31,53,10,16,9,15,12,18,265,119,16,26,0,192,92,72,83,58,12,19,53,50,9,15,940,235,0,192,92,99,250,151,286,166,116,80,51,37,145,106
0500000US01073,01073,"Jefferson County, Alabama",290295,5456,6622,1182,26957,2279,134514,3344,62112,2307,26438,2127,18249,1648,15403,1644,250295,5686,5010,1092,22911,2263,117490,3722,53448,2237,22115,1973,15584,1396,13737,1444,23387,2969,1133,517,2402,783,10578,1851,4879,1154,2723,800,1116,549,556,300,3394,960,171,167,656,491,1122,606,631,346,499,352,213,192,102,135,3169,1077,242,277,501,350,1431,658,405,313,131,134,206,225,253,276,2278,798,57,95,130,124,388,285,847,522,291,373,192,191,373,358,7772,2006,9,18,357,485,3505,1245,1902,740,679,368,938,500,382,275
0500000US01089,01089,"Madison County, Alabama",161352,3880,4786,1103,16479,1335,67127,2626,40458,1768,15954,1644,9493,1356,7055,1187,140239,4408,3210,959,14216,1353,58885,2862,36527,1938,13504,1581,8362,1227,5535,1047,11622,1708,491,356,1091,612,5239,1115,2147,815,1060,486,702,404,892,590,484,352,57,103,181,287,136,137,0,192,110,123,0,192,0,192,1333,676,453,336,281,343,296,204,53,87,250,278,0,192,0,192,2621,818,575,221,447,300,532,412,759,470,207,177,60,112,41,72,5053,1160,0,192,263,280,2039,817,972,443,823,426,369,261,587,444
0500000US01097,01097,"Mobile County, Alabama",166315,5451,5506,1330,16897,1751,72006,2751,38274,1941,15749,1753,9815,1332,8068,1304,142930,5547,4680,1318,14093,1772,62292,3246,33192,1957,13748,1597,8338,1252,6587,1178,15016,2659,640,370,1846,834,6935,1725,3433,1007,795,327,617,405,750,398,1028,586,0,192,135,132,493,387,180,178,36,61,137,228,47,53,1562,684,56,121,341,254,569,422,209,286,0,192,89,144,298,327,770,338,0,192,123,120,357,259,169,162,73,119,0,192,48,79,5009,1147,130,196,359,308,1360,669,1091,579,1097,585,634,423,338,237
0500000US01101,01101,"Montgomery County, Alabama",98284,3475,2777,1100,9846,1612,43238,1802,20659,1465,9781,1210,6415,1132,5568,833,84579,3759,1579,716,8284,1470,37788,1891,17758,1587,9050,1187,5592,1129,4528,800,8617,1836,870,959,1039,795,3898,1067,1606,673,333,216,391,297,480,249,705,406,0,192,61,104,308,247,256,284,48,80,0,192,32,52,1306,526,328,192,282,229,327,239,280,363,89,104,0,192,0,192,739,346,0,192,118,147,171,169,222,192,0,192,211,188,17,31,2338,792,0,192,62,103,746,391,537,435,261,165,221,179,511,419
0500000US01117,01117,"Shelby County, Alabama",97974,2643,3947,948,7155,747,45337,1826,22488,1168,9316,1251,5640,1051,4091,663,85103,2961,3265,865,5897,915,40357,2213,18822,1273,8535,1242,4786,963,3441,640,7128,1755,413,440,626,445,3272,1138,1859,858,248,188,508,320,202,165,266,224,21,34,45,73,98,169,35,60,0,192,0,192,67,109,459,251,248,135,190,181,0,192,0,192,21,36,0,192,0,192,1044,514,0,192,82,115,532,403,323,258,107,126,0,192,0,192,3974,890,0,192,315,390,1078,509,1449,593,405,266,346,202,381,253
0500000US02020,02020,"Anchorage Municipality, Alaska",158381,3791,4913,1152,20845,1574,72336,2401,30366,1834,15495,1804,8633,1393,5793,1030,117816,4654,2560,731,14595,1685,54570,2938,23937,1810,12124,1759,6481,1177,3549,859,18543,2859,1512,920,3168,882,8198,1716,2759,1089,1305,680,1215,703,386,364,3331,887,78,133,82,101,1189,613,874,425,478,489,248,218,382,307,5913,1593,425,276,1127,535,3036,1376,405,207,478,355,214,183,228,228,6452,1372,289,267,881,649,2807,1013,1348,568,491,343,44,72,592,408,6326,1562,49,103,992,841,2536,1015,1043,394,619,395,431,339,656,351
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",50819,2660,3669,1360,6723,1294,23195,1692,9665,1215,3172,912,2442,931,1953,836,35246,3310,2194,1136,4231,1327,16600,1925,6818,1059,2351,842,1843,898,1209,625,8248,2091,1186,1052,1424,852,3744,1358,1423,742,367,394,54,92,50,90,394,356,0,147,104,192,290,308,0,147,0,147,0,147,0,147,3307,1441,258,168,581,430,1431,829,538,403,72,122,0,147,427,576,1906,785,0,147,148,245,680,645,434,343,333,269,311,266,0,147,1718,786,31,38,235,231,450,282,452,551,49,85,234,237,267,290
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",39211,1479,1845,500,3739,543,16622,702,9536,677,3329,562,2547,490,1593,426,26935,1498,1416,444,2899,537,10559,894,6833,545,2380,485,1770,448,1078,339,5726,1105,229,157,597,350,2710,609,1352,438,437,265,263,215,138,93,447,210,0,147,0,147,309,182,57,74,16,26,65,83,0,147,1071,384,50,56,71,67,513,328,157,119,38,61,146,142,96,105,2581,564,98,94,129,128,1559,389,395,244,182,125,139,89,79,80,2451,717,52,91,43,55,972,434,742,274,276,182,164,164,202,213
