GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 16 to 19 years,Margin of Error; Total: - 16 to 19 years,Estimate; Total: - 20 to 24 years,Margin of Error; Total: - 20 to 24 years,Estimate; Total: - 25 to 44 years,Margin of Error; Total: - 25 to 44 years,Estimate; Total: - 45 to 54 years,Margin of Error; Total: - 45 to 54 years,Estimate; Total: - 55 to 59 years,Margin of Error; Total: - 55 to 59 years,Estimate; Total: - 60 to 64 years,Margin of Error; Total: - 60 to 64 years,Estimate; Total: - 65 years and over,Margin of Error; Total: - 65 years and over,"Estimate; Total: - Car, truck, or van - drove alone:","Margin of Error; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Estimate; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Estimate; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Estimate; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Estimate; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Estimate; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Estimate; Total: - Car, truck, or van - drove alone: - 65 years and over","Margin of Error; Total: - Car, truck, or van - drove alone: - 65 years and over","Estimate; Total: - Car, truck, or van - carpooled:","Margin of Error; Total: - Car, truck, or van - carpooled:","Estimate; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Estimate; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Estimate; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Estimate; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Estimate; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Estimate; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Estimate; Total: - Car, truck, or van - carpooled: - 65 years and over","Margin of Error; Total: - Car, truck, or van - carpooled: - 65 years and over",Estimate; Total: - Public transportation (excluding taxicab):,Margin of Error; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Estimate; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Estimate; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Estimate; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Estimate; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Estimate; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Estimate; Total: - Public transportation (excluding taxicab): - 65 years and over,Margin of Error; Total: - Public transportation (excluding taxicab): - 65 years and over,Estimate; Total: - Walked:,Margin of Error; Total: - Walked:,Estimate; Total: - Walked: - 16 to 19 years,Margin of Error; Total: - Walked: - 16 to 19 years,Estimate; Total: - Walked: - 20 to 24 years,Margin of Error; Total: - Walked: - 20 to 24 years,Estimate; Total: - Walked: - 25 to 44 years,Margin of Error; Total: - Walked: - 25 to 44 years,Estimate; Total: - Walked: - 45 to 54 years,Margin of Error; Total: - Walked: - 45 to 54 years,Estimate; Total: - Walked: - 55 to 59 years,Margin of Error; Total: - Walked: - 55 to 59 years,Estimate; Total: - Walked: - 60 to 64 years,Margin of Error; Total: - Walked: - 60 to 64 years,Estimate; Total: - Walked: - 65 years and over,Margin of Error; Total: - Walked: - 65 years and over,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means:","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means:","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over",Estimate; Total: - Worked at home:,Margin of Error; Total: - Worked at home:,Estimate; Total: - Worked at home: - 16 to 19 years,Margin of Error; Total: - Worked at home: - 16 to 19 years,Estimate; Total: - Worked at home: - 20 to 24 years,Margin of Error; Total: - Worked at home: - 20 to 24 years,Estimate; Total: - Worked at home: - 25 to 44 years,Margin of Error; Total: - Worked at home: - 25 to 44 years,Estimate; Total: - Worked at home: - 45 to 54 years,Margin of Error; Total: - Worked at home: - 45 to 54 years,Estimate; Total: - Worked at home: - 55 to 59 years,Margin of Error; Total: - Worked at home: - 55 to 59 years,Estimate; Total: - Worked at home: - 60 to 64 years,Margin of Error; Total: - Worked at home: - 60 to 64 years,Estimate; Total: - Worked at home: - 65 years and over,Margin of Error; Total: - Worked at home: - 65 years and over
0500000US01069,01069,"Houston County, Alabama",42925,1416,1440,423,3109,456,18797,800,9365,617,4383,546,2893,417,2938,510,38383,1401,1146,396,2656,451,16894,843,8436,615,3916,527,2682,414,2653,469,2770,517,239,105,364,226,1088,302,626,220,285,140,111,82,57,37,16,22,0,195,9,14,7,16,0,195,0,195,0,195,0,195,445,224,36,64,30,41,190,153,50,72,98,81,41,53,0,195,385,200,10,16,34,56,159,121,75,66,11,18,0,195,96,133,926,243,9,16,16,26,459,178,178,94,73,62,59,50,132,95
0500000US01073,01073,"Jefferson County, Alabama",300909,5262,9929,1528,28309,1757,138494,2903,60511,2427,27940,2500,19351,1868,16375,1762,253715,5936,7219,1325,22263,1969,116333,3558,53006,2526,24544,2535,16893,1872,13457,1518,29954,2945,2053,722,4091,1204,15532,2146,4277,1146,1518,572,1366,569,1117,586,2522,777,29,51,91,108,954,472,674,460,283,218,189,168,302,331,4001,1279,379,286,1363,714,1085,727,307,323,348,362,0,195,519,341,2838,1178,218,328,119,151,1253,841,388,222,181,182,362,454,317,365,7879,1420,31,52,382,354,3337,935,1859,653,1066,551,541,302,663,390
0500000US01089,01089,"Madison County, Alabama",175464,3795,6365,1298,16327,1560,73948,2702,39916,1545,18612,1756,10286,1638,10010,1309,155556,4671,5162,1447,14100,1699,65039,2943,36282,1840,17185,1718,9173,1516,8615,1194,10741,1924,728,449,952,573,5070,1207,2002,682,1109,501,249,166,631,522,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,968,416,21,35,377,250,381,262,146,150,0,195,43,72,0,195,1976,1036,153,256,305,330,828,631,366,325,92,159,207,265,25,42,6223,1409,301,270,593,392,2630,1021,1120,620,226,203,614,407,739,305
0500000US01097,01097,"Mobile County, Alabama",173473,4334,4873,886,18424,1320,78478,2692,34491,2099,16474,1657,11048,1533,9685,1321,148737,4794,4112,911,15923,1605,66732,3002,29735,2251,14427,1514,9535,1419,8273,1264,10933,1763,390,249,1285,727,5385,1329,1966,794,846,378,591,386,470,397,1122,632,0,195,180,232,278,268,164,173,173,246,94,159,233,286,2514,930,253,293,576,480,1356,604,46,77,199,208,0,195,84,101,2092,846,30,53,326,261,996,586,435,275,210,172,53,90,42,70,8075,1639,88,124,134,109,3731,1354,2145,694,619,352,775,328,583,379
0500000US01101,01101,"Montgomery County, Alabama",101311,3503,3253,985,11485,1435,46582,2700,19274,1276,8987,1396,6163,1007,5567,850,85986,3931,2631,927,8610,1582,39880,2732,17083,1524,7540,1339,5343,993,4899,869,8528,1604,353,391,1660,950,3910,1086,1176,431,670,451,448,377,311,195,358,274,0,195,0,195,278,272,0,195,80,94,0,195,0,195,2148,995,236,226,988,838,636,421,93,118,0,195,131,145,64,76,567,248,33,63,70,101,242,188,76,82,146,139,0,195,0,195,3724,858,0,195,157,210,1636,715,846,421,551,402,241,200,293,199
0500000US01125,01125,"Tuscaloosa County, Alabama",94960,3778,2978,904,15317,1481,40939,2399,17472,1133,7885,1261,6442,1090,3927,785,79278,4339,2383,855,12137,1688,34978,2703,14418,1322,6118,1063,5726,945,3518,774,9278,1735,458,315,1502,948,3851,1187,2201,769,563,437,493,469,210,176,219,259,0,195,134,225,85,140,0,195,0,195,0,195,0,195,1241,634,128,120,611,431,111,141,237,223,154,180,0,195,0,195,832,471,0,195,77,118,436,331,127,215,192,190,0,195,0,195,4112,1659,9,19,856,548,1478,1130,489,393,858,775,223,193,199,149
0500000US02020,02020,"Anchorage Municipality, Alaska",158236,3367,5492,1017,18265,1638,75881,2282,27691,1620,14874,1591,9479,1531,6554,1094,120738,4102,3542,1046,13781,1501,57386,2914,22160,1681,11345,1287,7329,1225,5195,1020,18923,2796,747,411,2115,770,10638,2069,2975,921,1752,755,437,283,259,202,2488,1136,279,242,424,396,778,534,468,516,161,179,143,180,235,222,4019,1081,589,292,959,591,1550,602,371,302,386,223,164,165,0,155,5142,1343,66,112,562,510,2744,998,678,360,761,368,192,179,139,134,6926,1716,269,302,424,408,2785,1199,1039,600,469,528,1214,617,726,334
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",43191,1870,1582,440,3696,824,18675,1363,9256,775,5349,661,2756,616,1877,434,30958,1560,1200,406,2560,692,13837,1155,6703,798,3770,567,1784,452,1104,312,5619,1169,100,118,325,219,2680,767,1373,472,734,386,146,129,261,201,261,225,0,155,109,177,102,122,35,62,15,23,0,155,0,155,766,304,162,122,60,73,213,152,248,191,68,83,15,26,0,155,2377,700,48,73,246,294,874,321,453,353,495,357,230,187,31,51,3210,876,72,90,396,327,969,440,444,313,267,198,581,491,481,235
0500000US04003,04003,"Cochise County, Arizona",45704,2842,1959,745,4504,907,19163,1600,9312,1337,3599,833,4197,983,2970,728,37113,2813,1211,694,3304,985,15922,1538,7806,1200,3211,802,3432,885,2227,634,4126,954,245,203,418,255,1715,625,1062,603,225,196,376,254,85,112,22,43,22,43,0,204,0,204,0,204,0,204,0,204,0,204,1386,626,149,135,359,362,605,416,121,113,68,119,84,140,0,204,666,446,0,204,0,204,380,306,224,274,13,24,12,19,37,62,2391,831,332,218,423,334,541,290,99,101,82,128,293,276,621,377
