County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Guayama Municipio,Puerto Rico,72057,No Data,No Data,No Data
Guánica Municipio,Puerto Rico,72055,No Data,No Data,No Data
Florida Municipio,Puerto Rico,72054,No Data,No Data,No Data
Fajardo Municipio,Puerto Rico,72053,No Data,No Data,No Data
Dorado Municipio,Puerto Rico,72051,No Data,No Data,No Data
Culebra Municipio,Puerto Rico,72049,No Data,No Data,No Data
Corozal Municipio,Puerto Rico,72047,No Data,No Data,No Data
Comerío Municipio,Puerto Rico,72045,No Data,No Data,No Data
Coamo Municipio,Puerto Rico,72043,No Data,No Data,No Data
Cidra Municipio,Puerto Rico,72041,No Data,No Data,No Data
Ciales Municipio,Puerto Rico,72039,No Data,No Data,No Data
Ceiba Municipio,Puerto Rico,72037,No Data,No Data,No Data
Cayey Municipio,Puerto Rico,72035,No Data,No Data,No Data
Cataño Municipio,Puerto Rico,72033,No Data,No Data,No Data
Carolina Municipio,Puerto Rico,72031,No Data,No Data,No Data
Canóvanas Municipio,Puerto Rico,72029,No Data,No Data,No Data
Camuy Municipio,Puerto Rico,72027,No Data,No Data,No Data
Caguas Municipio,Puerto Rico,72025,No Data,No Data,No Data
Cabo Rojo Municipio,Puerto Rico,72023,No Data,No Data,No Data
Bayamón Municipio,Puerto Rico,72021,No Data,No Data,No Data
Barranquitas Municipio,Puerto Rico,72019,No Data,No Data,No Data
Barceloneta Municipio,Puerto Rico,72017,No Data,No Data,No Data
Arroyo Municipio,Puerto Rico,72015,No Data,No Data,No Data
Arecibo Municipio,Puerto Rico,72013,No Data,No Data,No Data
Añasco Municipio,Puerto Rico,72011,No Data,No Data,No Data
Aibonito Municipio,Puerto Rico,72009,No Data,No Data,No Data
Aguas Buenas Municipio,Puerto Rico,72007,No Data,No Data,No Data
Aguadilla Municipio,Puerto Rico,72005,No Data,No Data,No Data
Aguada Municipio,Puerto Rico,72003,No Data,No Data,No Data
Adjuntas Municipio,Puerto Rico,72001,No Data,No Data,No Data
Bedford City,Virginia,51515,No Data,No Data,No Data
Wrangell-Petersburg Census Area,Alaska,2280,No Data,No Data,No Data
Skagway-Hoonah-Angoon,Alaska,2232,No Data,No Data,No Data
Prince of Wales - Outer Ketchikan,Alaska,2201,No Data,No Data,No Data
Boulder County,Colorado,8013,9.5,8,11
Routt County,Colorado,8107,9.5,6.4,13.4
Jefferson County,Washington,53031,9.9,7.3,12.9
Archuleta County,Colorado,8007,10,6.4,14.7
Summit County,Colorado,8117,10.1,6.6,14.4
Brooks County,Texas,48047,10.5,6.3,16.4
Sterling County,Texas,48431,10.5,6.3,16
San Miguel County,Colorado,8113,10.6,6.2,16.4
Armstrong County,Texas,48011,10.6,6.4,15.7
Concho County,Texas,48095,10.6,6.4,16.5
Duval County,Texas,48131,10.6,6.3,16.9
Motley County,Texas,48345,10.6,6.4,16
Schleicher County,Texas,48413,10.6,6.4,16.9
Sherman County,Texas,48421,10.6,6.1,16.7
Sutton County,Texas,48435,10.6,6.2,16.6
Yoakum County,Texas,48501,10.6,6.2,16.5
Zapata County,Texas,48505,10.6,6.4,16.7
Zavala County,Texas,48507,10.6,6.4,16
Douglas County,Colorado,8035,10.7,9.1,12.3
Borden County,Texas,48033,10.7,6.2,16.9
Crockett County,Texas,48105,10.7,6.2,16.6
Crosby County,Texas,48107,10.7,6.5,16.5
Foard County,Texas,48155,10.7,6.2,16.3
Frio County,Texas,48163,10.7,6.2,16.1
Gonzales County,Texas,48177,10.7,6.2,16.4
Hardeman County,Texas,48197,10.7,6,16.9
Hemphill County,Texas,48211,10.7,6.3,16.3
Jim Hogg County,Texas,48247,10.7,6.6,16.8
Kenedy County,Texas,48261,10.7,6.6,16
Menard County,Texas,48327,10.7,6.3,16.3
Reagan County,Texas,48383,10.7,6.3,16.7
Roberts County,Texas,48393,10.7,6.3,16.3
Shackelford County,Texas,48417,10.7,6.1,17
Pitkin County,Colorado,8097,10.8,7.2,15.7
Bailey County,Texas,48017,10.8,6.3,16.7
Carson County,Texas,48065,10.8,6.4,16.7
Castro County,Texas,48069,10.8,6.6,17
Cochran County,Texas,48079,10.8,6.3,16.8
Crane County,Texas,48103,10.8,6.4,16.6
Dawson County,Texas,48115,10.8,6.6,16.1
Deaf Smith County,Texas,48117,10.8,6.1,16.7
Edwards County,Texas,48137,10.8,6.5,16.4
Floyd County,Texas,48153,10.8,6.3,16.2
Goliad County,Texas,48175,10.8,6.4,16.5
Hall County,Texas,48191,10.8,6.5,16.5
Hartley County,Texas,48205,10.8,6.5,16.3
Jeff Davis County,Texas,48243,10.8,6.4,17.2
King County,Texas,48269,10.8,6.6,16.3
Kinney County,Texas,48271,10.8,6.5,17.2
Kleberg County,Texas,48273,10.8,6.7,16.6
La Salle County,Texas,48283,10.8,6.4,17.1
Mcmullen County,Texas,48311,10.8,6.4,16.2
Martin County,Texas,48317,10.8,6.7,16.5
Mason County,Texas,48319,10.8,6.3,16.3
Mills County,Texas,48333,10.8,6.3,16.9
Panola County,Texas,48365,10.8,6.4,16.3
Real County,Texas,48385,10.8,6.7,16.7
Stonewall County,Texas,48433,10.8,6.4,16.1
Upton County,Texas,48461,10.8,6.4,17.2
Uvalde County,Texas,48463,10.8,6.3,16.7
Baylor County,Texas,48023,10.9,6.6,17.2
Briscoe County,Texas,48045,10.9,6.6,16.5
Coke County,Texas,48081,10.9,6.5,16.3
Collingsworth County,Texas,48087,10.9,6.4,17
Comanche County,Texas,48093,10.9,6.4,16.9
Dimmit County,Texas,48127,10.9,6.3,17.8
Donley County,Texas,48129,10.9,6.6,16.8
Fisher County,Texas,48151,10.9,6.1,16.8
Garza County,Texas,48169,10.9,6.4,16.9
Hansford County,Texas,48195,10.9,6.8,16.5
Jim Wells County,Texas,48249,10.9,6.5,16.2
Kent County,Texas,48263,10.9,6.5,16.9
Live Oak County,Texas,48297,10.9,6.5,17.1
Llano County,Texas,48299,10.9,6.5,17
Mcculloch County,Texas,48307,10.9,6.6,17.5
Oldham County,Texas,48359,10.9,6.1,16.9
Refugio County,Texas,48391,10.9,6.4,16.8
San Saba County,Texas,48411,10.9,6.3,16.9
Scurry County,Texas,48415,10.9,6.8,17.2
Terrell County,Texas,48443,10.9,6.5,16.8
Throckmorton County,Texas,48447,10.9,6.5,16.5
Mineral County,Colorado,8079,11,6.4,16.7
Bee County,Texas,48025,11,6.8,16.9
Bosque County,Texas,48035,11,6.8,17.1
Cottle County,Texas,48101,11,6.5,16.9
Dickens County,Texas,48125,11,6.4,16.8
Glasscock County,Texas,48173,11,6.8,16.4
Hamilton County,Texas,48193,11,6.6,16.6
Irion County,Texas,48235,11,6.4,17.2
Jackson County,Texas,48239,11,6.6,16.6
Kimble County,Texas,48267,11,6.5,16.6
Knox County,Texas,48275,11,6.5,17.3
Lipscomb County,Texas,48295,11,6.4,16.5
Loving County,Texas,48301,11,6.6,17.1
Lynn County,Texas,48305,11,6.8,16.8
Mitchell County,Texas,48335,11,6.7,17.5
Pecos County,Texas,48371,11,6.5,16.8
Rains County,Texas,48379,11,6.6,16.8
Stephens County,Texas,48429,11,6.5,16.7
Trinity County,Texas,48455,11,6.8,16.8
Dolores County,Colorado,8033,11.1,6.6,17.1
San Juan County,Colorado,8111,11.1,6.5,17.2
Jasper County,Illinois,17079,11.1,6.7,17.7
Haskell County,Texas,48207,11.1,6.6,17
Hudspeth County,Texas,48229,11.1,6.5,17.1
Swisher County,Texas,48437,11.1,6.7,17.1
Tyler County,Texas,48457,11.1,6.6,17.2
Wheeler County,Texas,48483,11.1,6.4,16.9
Santa Cruz County,California,6087,11.2,7.9,15.1
Clear Creek County,Colorado,8019,11.2,7.1,16.4
Childress County,Texas,48075,11.2,6.6,17.3
Culberson County,Texas,48109,11.2,6.6,17.7
Delta County,Texas,48119,11.2,6.4,17.4
Eastland County,Texas,48133,11.2,6.8,17.3
Madison County,Texas,48313,11.2,6.5,17.2
Ochiltree County,Texas,48357,11.2,6.6,17.2
Reeves County,Texas,48389,11.2,6.7,17.1
San Jacinto County,Texas,48407,11.2,6.8,16.7
Young County,Texas,48503,11.2,6.9,17.6
Grand County,Colorado,8049,11.3,7.3,16.3
Gallatin County,Illinois,17059,11.3,6.7,17.1
Menard County,Illinois,17129,11.3,6.9,17.5
Wabash County,Illinois,17185,11.3,6.8,17.2
Camp County,Texas,48063,11.3,6.9,17
Morris County,Texas,48343,11.3,6.9,17
Titus County,Texas,48449,11.3,6.5,17.5
Willacy County,Texas,48489,11.3,6.6,17.6
Marin County,California,6041,11.4,8,15.4
Cumberland County,Illinois,17035,11.4,6.8,17.6
Schuyler County,Illinois,17169,11.4,6.8,17.7
Brewster County,Texas,48043,11.4,6.7,17.7
Karnes County,Texas,48255,11.4,6.8,17.7
Lamb County,Texas,48279,11.4,6.7,17.7
Newton County,Texas,48351,11.4,6.8,17.6
Robertson County,Texas,48395,11.4,6.8,16.6
Runnels County,Texas,48399,11.4,7,16.9
Sabine County,Texas,48403,11.4,6.7,17.1
Somervell County,Texas,48425,11.4,7,17.6
Terry County,Texas,48445,11.4,6.9,17.2
Greene County,Illinois,17061,11.5,7,17.4
Pike County,Illinois,17149,11.5,7,17.9
Putnam County,Illinois,17155,11.5,6.9,17.7
White County,Illinois,17193,11.5,6.9,17.4
Cooke County,Texas,48097,11.5,6.9,17.9
Fannin County,Texas,48147,11.5,6.9,17.6
Franklin County,Texas,48159,11.5,6.8,17.6
Kendall County,Texas,48259,11.5,7.1,17.1
Presidio County,Texas,48377,11.5,6.6,17.7
Winkler County,Texas,48495,11.5,6.8,17.3
Ouray County,Colorado,8091,11.6,7.1,17
Calhoun County,Illinois,17013,11.6,6.8,17.5
Moultrie County,Illinois,17139,11.6,6.8,17.2
Scott County,Illinois,17171,11.6,7,17.6
Burleson County,Texas,48051,11.6,6.8,17.7
Chambers County,Texas,48071,11.6,7,17.6
Coleman County,Texas,48083,11.6,7,16.8
Gillespie County,Texas,48171,11.6,7,17.5
Hopkins County,Texas,48223,11.6,7.3,17.5
Hutchinson County,Texas,48233,11.6,7,17.8
San Augustine County,Texas,48405,11.6,6.7,18
Andrews County,Texas,48003,11.7,6.8,17.2
Blanco County,Texas,48031,11.7,7.2,17.7
Colorado County,Texas,48089,11.7,7.2,17.9
Howard County,Texas,48227,11.7,7.2,17.3
Jack County,Texas,48237,11.7,6.7,17.6
Ward County,Texas,48475,11.7,7,18.2
Gunnison County,Colorado,8051,11.8,7.6,16.9
Jackson County,Colorado,8057,11.8,7.1,17.9
Ford County,Illinois,17053,11.8,7,17.7
Mercer County,Illinois,17131,11.8,7.6,17.6
Washington County,Illinois,17189,11.8,7.2,17.2
Archer County,Texas,48009,11.8,7.1,17.9
Lampasas County,Texas,48281,11.8,7.2,18
Liberty County,Texas,48291,11.8,7.2,17.8
Maverick County,Texas,48323,11.8,7.2,18.1
Teller County,Colorado,8119,11.9,8.3,16.2
Hamilton County,Illinois,17065,11.9,7.3,18.2
Pope County,Illinois,17151,11.9,7.2,18
Stark County,Illinois,17175,11.9,7.3,18
Hale County,Texas,48189,11.9,7.1,18.3
Leon County,Texas,48289,11.9,7.1,18.3
Medina County,Texas,48325,11.9,7.3,17.7
Moore County,Texas,48341,11.9,7.3,18.5
Navarro County,Texas,48349,11.9,7.3,18.1
Parmer County,Texas,48369,11.9,7.1,17.4
Val Verde County,Texas,48465,11.9,7.4,17.7
Teton County,Wyoming,56039,11.9,9,15.5
Broomfield County,Colorado,8014,12,8.5,16
Costilla County,Colorado,8023,12,7.6,17.9
Gilpin County,Colorado,8047,12,7.3,17.6
Brown County,Illinois,17009,12,7.4,18.6
De Witt County,Illinois,17039,12,6.8,18.2
Limestone County,Texas,48293,12,7.2,18.7
Milam County,Texas,48331,12,7.3,18.4
Clay County,Illinois,17025,12.1,7.3,18.7
Johnson County,Illinois,17087,12.1,7.3,18.7
Cass County,Texas,48067,12.1,7.4,18.1
Dewitt County,Texas,48123,12.1,7,18.4
Erath County,Texas,48143,12.1,7.5,18.2
Falls County,Texas,48145,12.1,7.5,18.3
Fayette County,Texas,48149,12.1,7.2,18.4
Gray County,Texas,48179,12.1,7.2,18.8
Lavaca County,Texas,48285,12.1,7.4,17.8
Marion County,Texas,48315,12.1,7.3,18.6
Nolan County,Texas,48353,12.1,7.4,18.5
Hinsdale County,Colorado,8053,12.2,7.4,18.5
Lake County,Colorado,8065,12.2,7.6,17.9
Pulaski County,Illinois,17153,12.2,7.6,18.2
Atascosa County,Texas,48013,12.2,7.4,18.3
Bond County,Illinois,17005,12.3,7.4,18.7
Crawford County,Illinois,17033,12.3,7.5,18.6
Piatt County,Illinois,17147,12.3,7.3,18.7
Dallam County,Texas,48111,12.3,7.4,17.9
Palo Pinto County,Texas,48363,12.3,7.4,18.8
Walker County,Texas,48471,12.3,7.6,19
Hardin County,Illinois,17069,12.4,7.4,18.4
Warren County,Illinois,17187,12.4,7.4,18.9
Jones County,Texas,48253,12.4,7.7,18.8
Montague County,Texas,48337,12.4,7.8,19.1
Clinton County,Illinois,17027,12.5,7.8,18.4
Marshall County,Illinois,17123,12.5,7.7,18.7
Union County,Illinois,17181,12.5,7.6,19.5
Gaines County,Texas,48165,12.5,8.1,18.6
Shelby County,Texas,48419,12.5,7.5,19.5
Crowley County,Colorado,8025,12.6,7.9,18.8
Alexander County,Illinois,17003,12.6,7.5,19.5
Cass County,Illinois,17017,12.6,7.8,19
Calhoun County,Texas,48057,12.6,7.9,19.7
Christian County,Illinois,17021,12.7,7.8,19.1
Lawrence County,Illinois,17101,12.7,7.8,18.4
Massac County,Illinois,17127,12.7,7.6,19.2
Richland County,Illinois,17159,12.7,8.1,19
Callahan County,Texas,48059,12.7,8.1,19.2
Hockley County,Texas,48219,12.7,8,19.3
Wilson County,Texas,48493,12.7,7.9,18.4
Nevada County,California,6057,12.8,8.3,18
Placer County,California,6061,12.8,9.6,16.5
Rio Blanco County,Colorado,8103,12.8,8.1,18.5
Douglas County,Illinois,17041,12.8,7.6,19.7
Fayette County,Illinois,17051,12.8,7.9,19.3
Fulton County,Illinois,17057,12.8,7.9,18.6
Henderson County,Illinois,17071,12.8,8.1,19.1
Jackson County,Illinois,17077,12.8,8.4,18.8
Wayne County,Illinois,17191,12.8,7.8,19.1
Mariposa County,California,6043,12.9,7.6,19.2
Clay County,Texas,48077,12.9,7.8,19
Grayson County,Texas,48181,12.9,8.1,18.6
Hardin County,Texas,48199,12.9,7.9,19.1
Jasper County,Texas,48241,12.9,8.4,19.2
Mono County,California,6051,13,7.8,19.5
Sierra County,California,6091,13,7.9,19.3
Eagle County,Colorado,8037,13,9.3,17.1
Carroll County,Illinois,17015,13,7.7,19.5
Edwards County,Illinois,17047,13,8.3,19.6
Jefferson County,Illinois,17081,13,8.1,19.6
Monroe County,Illinois,17133,13,7.8,19.3
Anderson County,Texas,48001,13,8,20
Coryell County,Texas,48099,13,8,20.1
Wood County,Texas,48499,13,8.2,19
San Juan County,Washington,53055,13,9.5,16.6
Chaffee County,Colorado,8015,13.1,9.1,17.8
Kiowa County,Colorado,8061,13.1,8.2,19.5
Park County,Colorado,8093,13.1,8.8,18.4
Lee County,Illinois,17103,13.1,8.2,19.4
Matagorda County,Texas,48321,13.1,8.1,19.7
Upshur County,Texas,48459,13.1,7.9,19.7
Trinity County,California,6105,13.2,8.1,19.5
La Plata County,Colorado,8067,13.2,9.9,16.6
Perry County,Illinois,17145,13.2,8.3,20.2
Washington County,Texas,48477,13.2,7.8,20
Yolo County,California,6113,13.3,9.4,17.7
Custer County,Colorado,8027,13.3,8.6,19
Effingham County,Illinois,17049,13.3,8,20.2
Logan County,Illinois,17107,13.3,8.3,19.8
Kerr County,Texas,48265,13.3,8.5,19.4
Arlington County,Virginia,51013,13.3,10.4,16.4
Glenn County,California,6021,13.4,8.2,20
Modoc County,California,6049,13.4,8.2,19.8
San Francisco County,California,6075,13.4,10.3,16.7
Larimer County,Colorado,8069,13.4,11.7,15.5
Saline County,Illinois,17165,13.4,8.3,20
Shelby County,Illinois,17173,13.4,8.2,19.8
Lee County,Texas,48287,13.4,8.4,20
Wilbarger County,Texas,48487,13.4,8.4,20.1
Grand County,Utah,49019,13.4,9.2,18.2
Whatcom County,Washington,53073,13.4,10.9,16.1
Kaufman County,Texas,48257,13.5,8.3,20
Edgar County,Illinois,17045,13.6,8.4,20.6
Montgomery County,Illinois,17135,13.6,8.5,20.3
Freestone County,Texas,48161,13.6,8.2,20.8
Polk County,Texas,48373,13.6,8.6,20.1
King County,Washington,53033,13.6,12.7,14.6
Sauk County,Wisconsin,55111,13.6,9.2,18.6
Bent County,Colorado,8011,13.7,8.8,20.3
Kane County,Illinois,17089,13.7,10.8,17
Mason County,Illinois,17125,13.7,8.6,20.9
Hood River County,Oregon,41027,13.7,8.8,19.9
Rockwall County,Texas,48397,13.7,8.6,20.3
Wharton County,Texas,48481,13.7,8.4,20.4
Pierce County,Wisconsin,55093,13.7,8.8,19.3
Jo Daviess County,Illinois,17085,13.8,8.7,20.3
Macoupin County,Illinois,17117,13.8,8.8,20.2
Sherman County,Oregon,41055,13.8,8.3,20.9
Bandera County,Texas,48019,13.8,8.2,20.4
Dane County,Wisconsin,55025,13.8,11.4,16.7
Portage County,Wisconsin,55097,13.8,9.5,19.2
Alpine County,California,6003,13.9,8.3,21.4
Gilliam County,Oregon,41021,13.9,8.5,21.1
Wheeler County,Oregon,41069,13.9,8.2,20.9
Aransas County,Texas,48007,13.9,8.8,21
Burnet County,Texas,48053,13.9,8.8,20.4
Hill County,Texas,48217,13.9,8.8,20.7
Plumas County,California,6063,14,8.6,20.7
Iroquois County,Illinois,17075,14,8.6,20.3
Benton County,Oregon,41003,14,10.5,18
Caldwell County,Texas,48055,14,8.8,20.4
Hood County,Texas,48221,14,8.8,20.3
Humboldt County,California,6023,14.1,9.7,18.9
Livingston County,Illinois,17105,14.1,8.6,20.4
Woodford County,Illinois,17203,14.1,8.7,20.5
Leelanau County,Michigan,26089,14.1,9.5,19.6
Sully County,South Dakota,46119,14.1,8.6,20.9
Austin County,Texas,48015,14.1,8.8,20.8
Calumet County,Wisconsin,55015,14.1,9.3,19.6
Ozaukee County,Wisconsin,55089,14.1,9.8,19.2
Mendocino County,California,6045,14.2,9.6,19.9
Huerfano County,Colorado,8055,14.2,9.3,20.6
Franklin County,Illinois,17055,14.2,8.7,21.6
Los Alamos County,New Mexico,35028,14.2,9.8,19.1
Santa Fe County,New Mexico,35049,14.2,12.2,16.4
Jerauld County,South Dakota,46073,14.2,9,21.6
Door County,Wisconsin,55029,14.2,9.7,19.5
San Luis Obispo County,California,6079,14.3,10.4,18.5
Jefferson County,Colorado,8059,14.3,12.7,15.8
Sedgwick County,Colorado,8115,14.3,8.8,21.7
Hyde County,South Dakota,46069,14.3,8.5,21.8
Starr County,Texas,48427,14.3,8.9,21.2
Dunn County,Wisconsin,55033,14.3,9.5,20.2
Lincoln County,Colorado,8073,14.4,9.5,20.7
Saguache County,Colorado,8109,14.4,9.5,20.7
Grimes County,Texas,48185,14.4,9.1,21.3
Daggett County,Utah,49009,14.4,9,21.2
Pepin County,Wisconsin,55091,14.4,9,22.3
Del Norte County,California,6015,14.5,8.9,21.9
Washington County,Colorado,8121,14.5,9.5,20.8
Stephenson County,Illinois,17177,14.5,9.3,20.5
Aurora County,South Dakota,46003,14.5,9.2,21.7
Marshall County,South Dakota,46091,14.5,8.9,20.9
Iron County,Wisconsin,55051,14.5,9.3,20.5
Colusa County,California,6011,14.6,9.1,21.5
Mesa County,Colorado,8077,14.6,12.3,17.1
Echols County,Georgia,13101,14.6,9.2,21.7
Wise County,Texas,48497,14.6,9.3,21.1
Buffalo County,Wisconsin,55011,14.6,9.3,21.6
Tuolumne County,California,6109,14.7,9.3,20.6
Brantley County,Georgia,13025,14.7,8.9,21.6
Glascock County,Georgia,13125,14.7,8.9,21.8
Heard County,Georgia,13149,14.7,9.1,21.5
White County,Georgia,13311,14.7,9.6,21.2
Mcdonough County,Illinois,17109,14.7,9.4,22
Charlevoix County,Michigan,26029,14.7,9.9,19.9
Vernon County,Wisconsin,55123,14.7,9.7,21.1
Blaine County,Idaho,16013,14.8,10.7,19.7
Clark County,Illinois,17023,14.8,9.2,21.7
Gallatin County,Montana,30031,14.8,12.2,17.7
Stanley County,South Dakota,46117,14.8,9.2,21.8
Van Zandt County,Texas,48467,14.8,9.5,20.9
Summit County,Utah,49043,14.8,12,17.6
Chittenden County,Vermont,50007,14.8,13.1,16.5
Alameda County,California,6001,14.9,12.4,17.5
Inyo County,California,6027,14.9,9,21.9
Cheyenne County,Colorado,8017,14.9,9.5,22.1
Rio Grande County,Colorado,8105,14.9,10.1,20.7
Grundy County,Illinois,17063,14.9,9.5,21.7
Jersey County,Illinois,17083,14.9,9,22
Randolph County,Illinois,17157,14.9,9.7,21.5
Harrison County,Texas,48203,14.9,9.3,21.8
Potter County,Texas,48375,14.9,9.9,21.9
Rappahannock County,Virginia,51157,14.9,9.3,21.9
Crawford County,Wisconsin,55023,14.9,9,21.8
Garfield County,Colorado,8045,15,11.4,18.9
Sandoval County,New Mexico,35043,15,12.4,17.9
Deschutes County,Oregon,41017,15,12,18.5
Skagit County,Washington,53057,15,12.3,18
Sonoma County,California,6097,15.1,12,18.6
Elbert County,Colorado,8039,15.1,11,19.4
Kit Carson County,Colorado,8063,15.1,10,21.2
Phillips County,Colorado,8095,15.1,9.9,22.1
Jones County,South Dakota,46075,15.1,9.2,22.6
Mcpherson County,South Dakota,46089,15.1,9.3,22.1
Gregg County,Texas,48183,15.1,9.6,21.6
Wayne County,Utah,49055,15.1,9.9,21.8
Bath County,Virginia,51017,15.1,9,22
Galax City,Virginia,51640,15.1,9.2,22.6
Delta County,Colorado,8029,15.2,10.9,20.1
Montrose County,Colorado,8085,15.2,11,20
Keweenaw County,Michigan,26083,15.2,9.3,22.8
Taos County,New Mexico,35055,15.2,11.3,19.7
Yadkin County,North Carolina,37197,15.2,9.2,22.4
Morrow County,Oregon,41049,15.2,9.8,22.2
Miner County,South Dakota,46097,15.2,9.5,21.7
Hunt County,Texas,48231,15.2,9.8,22.1
Douglas County,Wisconsin,55031,15.2,9.7,21.5
Marquette County,Wisconsin,55077,15.2,9.7,22.4
Baca County,Colorado,8009,15.3,9.9,22.9
Clinch County,Georgia,13065,15.3,9,22.7
Adams County,Idaho,16003,15.3,9.8,22
Chatham County,North Carolina,37037,15.3,10.1,20.9
Harney County,Oregon,41025,15.3,9.8,22.3
Jackson County,Oregon,41029,15.3,12.6,18.3
Multnomah County,Oregon,41051,15.3,13.7,17
Ferry County,Washington,53019,15.3,10.2,21.2
Walla Walla County,Washington,53071,15.3,11.9,19.1
Iowa County,Wisconsin,55049,15.3,9.8,21.6
El Dorado County,California,6017,15.4,11.3,20.5
Shasta County,California,6089,15.4,11.1,20.4
Hanson County,South Dakota,46061,15.4,9.8,22.7
Tom Green County,Texas,48451,15.4,10.4,21.2
Covington City,Virginia,51580,15.4,9.7,22.6
Grant County,Wisconsin,55043,15.4,10.2,21.5
Lake County,California,6033,15.5,10,21.5
Siskiyou County,California,6093,15.5,10,22.3
Conejos County,Colorado,8021,15.5,10,21.8
Moffat County,Colorado,8081,15.5,10.6,20.7
Yuma County,Colorado,8125,15.5,10.6,20.8
Morgan County,Illinois,17137,15.5,10.1,22.4
Iron County,Michigan,26071,15.5,9.8,22
Golden Valley County,Montana,30037,15.5,9.7,22.7
Kewaunee County,Wisconsin,55061,15.5,10.1,23.5
Kusilvak Census Area,Alaska,2158,15.6,10.6,20.8
Wade Hampton Census Area,Alaska,2270,15.6,10.6,20.8
Dawson County,Georgia,13085,15.6,10,23
Schley County,Georgia,13249,15.6,9.7,22.9
Montmorency County,Michigan,26119,15.6,10,22.6
Washington County,Oregon,41067,15.6,13.7,17.7
Harding County,South Dakota,46063,15.6,10.2,23.1
Guadalupe County,Texas,48187,15.6,10.9,21.5
Goochland County,Virginia,51075,15.6,10.1,22.2
Kitsap County,Washington,53035,15.6,13.2,18.3
Polk County,Wisconsin,55095,15.6,10.9,21.4
Wood County,Wisconsin,55141,15.6,11.4,20.4
Montezuma County,Colorado,8083,15.7,11.1,21.1
Bacon County,Georgia,13005,15.7,9.8,22.7
Crawford County,Georgia,13079,15.7,9.5,23.1
Jeff Davis County,Georgia,13161,15.7,9.8,23.6
Miller County,Georgia,13201,15.7,9.7,23.9
Valley County,Idaho,16085,15.7,10.4,21.8
Mclean County,Illinois,17113,15.7,11.1,21.5
Osceola County,Michigan,26133,15.7,10.4,22.1
Cook County,Minnesota,27031,15.7,10.8,21.7
