County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Guayama Municipio,Puerto Rico,72057,No Data,No Data,No Data
Guánica Municipio,Puerto Rico,72055,No Data,No Data,No Data
Florida Municipio,Puerto Rico,72054,No Data,No Data,No Data
Fajardo Municipio,Puerto Rico,72053,No Data,No Data,No Data
Dorado Municipio,Puerto Rico,72051,No Data,No Data,No Data
Culebra Municipio,Puerto Rico,72049,No Data,No Data,No Data
Corozal Municipio,Puerto Rico,72047,No Data,No Data,No Data
Comerío Municipio,Puerto Rico,72045,No Data,No Data,No Data
Coamo Municipio,Puerto Rico,72043,No Data,No Data,No Data
Cidra Municipio,Puerto Rico,72041,No Data,No Data,No Data
Ciales Municipio,Puerto Rico,72039,No Data,No Data,No Data
Ceiba Municipio,Puerto Rico,72037,No Data,No Data,No Data
Cayey Municipio,Puerto Rico,72035,No Data,No Data,No Data
Cataño Municipio,Puerto Rico,72033,No Data,No Data,No Data
Carolina Municipio,Puerto Rico,72031,No Data,No Data,No Data
Canóvanas Municipio,Puerto Rico,72029,No Data,No Data,No Data
Camuy Municipio,Puerto Rico,72027,No Data,No Data,No Data
Caguas Municipio,Puerto Rico,72025,No Data,No Data,No Data
Cabo Rojo Municipio,Puerto Rico,72023,No Data,No Data,No Data
Bayamón Municipio,Puerto Rico,72021,No Data,No Data,No Data
Barranquitas Municipio,Puerto Rico,72019,No Data,No Data,No Data
Barceloneta Municipio,Puerto Rico,72017,No Data,No Data,No Data
Arroyo Municipio,Puerto Rico,72015,No Data,No Data,No Data
Arecibo Municipio,Puerto Rico,72013,No Data,No Data,No Data
Añasco Municipio,Puerto Rico,72011,No Data,No Data,No Data
Aibonito Municipio,Puerto Rico,72009,No Data,No Data,No Data
Aguas Buenas Municipio,Puerto Rico,72007,No Data,No Data,No Data
Aguadilla Municipio,Puerto Rico,72005,No Data,No Data,No Data
Aguada Municipio,Puerto Rico,72003,No Data,No Data,No Data
Adjuntas Municipio,Puerto Rico,72001,No Data,No Data,No Data
Wrangell City and Borough,Alaska,2275,No Data,No Data,No Data
Skagway Municipality,Alaska,2230,No Data,No Data,No Data
Prince of Wales-Hyder Censu,Alaska,2198,No Data,No Data,No Data
Petersburg Census Area,Alaska,2195,No Data,No Data,No Data
Hoonah-Angoon Census Area,Alaska,2105,No Data,No Data,No Data
Summit County,Utah,49043,11.6,8.7,14.8
Teton County,Wyoming,56039,12,8.4,16.7
Blaine County,Idaho,16013,12.6,8.8,17.6
Boulder County,Colorado,8013,12.9,10,16.4
Gallatin County,Montana,30031,13.4,10.2,17.5
New York County,New York,36061,13.5,11.3,15.9
Jackson County,Colorado,8057,13.8,9.9,18.3
Santa Fe County,New Mexico,35049,13.8,11.1,16.9
Larimer County,Colorado,8069,14,11,17.2
Douglas County,Colorado,8035,14.3,10.9,18
San Francisco County,California,6075,14.8,10.9,19.7
La Plata County,Colorado,8067,15,10.3,21.2
Montgomery County,Maryland,24031,15,12.8,17
Garfield County,Colorado,8045,15.1,10.4,21.1
Jefferson County,Colorado,8059,15.1,12.3,18.4
Litchfield County,Connecticut,9005,15.1,11.4,19.2
Summit County,Colorado,8117,15.3,9.9,22.5
San Juan County,Washington,53055,15.3,11.6,19.4
Indian River County,Florida,12061,15.5,10.6,21.4
Marin County,California,6041,15.7,10.7,21.8
Hernando County,Florida,12053,15.7,10.8,21.5
Taos County,New Mexico,35055,15.7,11,21.1
Bergen County,New Jersey,34003,15.8,13.6,18.2
Chester County,Pennsylvania,42029,15.8,12,19.8
Morris County,New Jersey,34027,15.9,13.3,19
Routt County,Colorado,8107,16,10.8,22.9
Cumberland County,Maine,23005,16,13.1,18.9
Arlington County,Virginia,51013,16.1,11.8,21
Missoula County,Montana,30063,16.2,12.7,20.2
Park County,Montana,30067,16.3,11.7,21.8
Denver County,Colorado,8031,16.4,13.9,19.2
Fairfield County,Connecticut,9001,16.4,14.5,18.6
Collier County,Florida,12021,16.4,12,21.2
Los Alamos County,New Mexico,35028,16.4,11.5,23
Pitkin County,Colorado,8097,16.5,10.5,24.4
Honolulu County,Hawaii,15003,16.5,14.8,18.2
Teton County,Idaho,16081,16.5,10.8,23.8
Forsyth County,Georgia,13117,16.6,12,22.3
Norfolk County,Massachusetts,25021,16.6,13.6,19.5
Fillmore County,Minnesota,27045,16.6,10.6,24.6
Hunterdon County,New Jersey,34019,16.6,13.4,19.8
Grundy County,Iowa,19075,16.7,10.8,24.4
Lincoln County,New Mexico,35027,16.7,11.6,22.5
Westchester County,New York,36119,16.7,13.2,20.4
El Paso County,Colorado,8041,16.8,13.9,19.7
Bonner County,Idaho,16017,16.8,12.7,21.5
Delta County,Colorado,8029,16.9,11.3,24
Gunnison County,Colorado,8051,17,10.9,24.4
Johnson County,Kansas,20091,17,15.1,18.9
Jefferson County,Montana,30043,17,11.4,23.6
Lake County,Ohio,39085,17,11.6,24
Fairfax County,Virginia,51059,17,12.4,22.3
Wells County,Indiana,18179,17.1,10.9,24.6
Christian County,Missouri,29043,17.1,11.1,25.2
Monmouth County,New Jersey,34025,17.1,14.5,19.9
Lawrence County,South Dakota,46081,17.1,13.2,21.3
Grand County,Colorado,8049,17.2,10.9,24.9
Mitchell County,Kansas,20123,17.2,11.3,25.5
Custer County,South Dakota,46033,17.2,12.2,23.1
Eagle County,Colorado,8037,17.3,11.5,24.8
Jones County,Iowa,19105,17.3,11,24.5
Douglas County,Kansas,20045,17.3,13.6,21.3
Finney County,Kansas,20055,17.3,12.2,23.5
Garrard County,Kentucky,21079,17.4,11,24.6
Carver County,Minnesota,27019,17.4,11.7,24.6
Wheatland County,Montana,30107,17.4,11.1,25.2
Bernalillo County,New Mexico,35001,17.4,14.6,20.5
Newport County,Rhode Island,44005,17.4,13.7,21.1
Washington County,Rhode Island,44009,17.4,14.3,20.7
Teller County,Colorado,8119,17.5,13.1,22.8
Hampshire County,Massachusetts,25015,17.5,13,22.8
Schoharie County,New York,36095,17.5,11.3,25.3
Wasatch County,Utah,49051,17.5,13.6,22
Placer County,California,6061,17.6,12.5,24.1
Sarasota County,Florida,12115,17.6,12.8,23.2
Perkins County,Nebraska,31135,17.6,11.8,24.6
Douglas County,Nevada,32005,17.6,13.3,22.4
Sumner County,Tennessee,47165,17.6,11.6,24.3
San Diego County,California,6073,17.7,14.8,20.8
Broward County,Florida,12011,17.7,14.9,21
Stillwater County,Montana,30095,17.7,12.2,24.1
Carroll County,New Hampshire,33003,17.7,13.9,22.1
Sheridan County,North Dakota,38083,17.7,11.6,25.8
Decatur County,Tennessee,47039,17.7,10.7,26.6
Travis County,Texas,48453,17.7,14.3,21.7
San Mateo County,California,6081,17.8,13.2,23.3
Oldham County,Kentucky,21185,17.8,11.4,24.9
Talbot County,Maryland,24041,17.8,13,23.9
Madison County,Montana,30057,17.8,12,24.4
Nassau County,New York,36059,17.8,14.4,21.2
Avery County,North Carolina,37011,17.8,11.9,25.1
Clay County,North Carolina,37043,17.8,11,26.2
Bennington County,Vermont,50003,17.8,14.2,21.9
Albemarle County,Virginia,51003,17.8,12.5,24.2
El Dorado County,California,6017,17.9,12,24.4
Gilmer County,Georgia,13123,17.9,11.7,26.2
Maui County,Hawaii,15009,17.9,15.6,20.3
Crawford County,Indiana,18025,17.9,11.9,25.9
Daviess County,Missouri,29061,17.9,11.2,25.5
Pembina County,North Dakota,38067,17.9,12.2,24.7
Madison County,Ohio,39097,17.9,11.1,26.3
Putnam County,Ohio,39137,17.9,11.5,25.3
Boise County,Idaho,16015,18,11.5,26
Hancock County,Iowa,19081,18,11.2,26
Humboldt County,Iowa,19091,18,11.2,26.2
Alger County,Michigan,26003,18,11.5,26.6
Flathead County,Montana,30029,18,14.2,22.3
Catron County,New Mexico,35003,18,11.7,26.5
Tompkins County,New York,36109,18,12.2,24.1
Ozaukee County,Wisconsin,55089,18,12.8,24.5
Maricopa County,Arizona,4013,18.1,15.6,20.8
Tehama County,California,6103,18.1,11.6,25.8
Archuleta County,Colorado,8007,18.1,11.6,26.4
Lyon County,Iowa,19119,18.1,11,26.3
Wright County,Iowa,19197,18.1,12,25.9
Nemaha County,Kansas,20131,18.1,11.8,25.5
Barnstable County,Massachusetts,25001,18.1,14,23
Dakota County,Minnesota,27037,18.1,14.1,22.9
Somerset County,New Jersey,34035,18.1,15.2,21.6
Steele County,North Dakota,38091,18.1,11.9,25.9
Carbon County,Pennsylvania,42025,18.1,11.9,24.9
Wayne County,Pennsylvania,42127,18.1,12,25.3
Amador County,California,6005,18.2,11.7,26.3
Monroe County,Florida,12087,18.2,11.4,26.3
Menard County,Illinois,17129,18.2,11,27.3
Barber County,Kansas,20007,18.2,11.3,26.9
Kiowa County,Kansas,20097,18.2,11.2,27
Lincoln County,Maine,23015,18.2,13.8,23
Dukes County,Massachusetts,25007,18.2,11.9,26.2
Garfield County,Nebraska,31071,18.2,11.3,25.9
Williams County,Ohio,39171,18.2,11.6,26.6
Johnson County,Tennessee,47091,18.2,11.6,26.9
Cache County,Utah,49005,18.2,13.9,23.2
Winchester City,Virginia,51840,18.2,11.5,27.1
Clear Creek County,Colorado,8019,18.3,11.9,26.6
Lake County,Colorado,8065,18.3,11.6,26.9
Manatee County,Florida,12081,18.3,13.4,23.7
St. Johns County,Florida,12109,18.3,12.8,24.2
Dawson County,Georgia,13085,18.3,11.7,26.2
Towns County,Georgia,13281,18.3,11.9,26.7
Fayette County,Illinois,17051,18.3,11.6,27
Lake County,Illinois,17097,18.3,14.4,22.5
Lawrence County,Illinois,17101,18.3,11.7,27
Middlesex County,Massachusetts,25017,18.3,16.4,20.6
Washoe County,Nevada,32031,18.3,15.7,21
Macon County,North Carolina,37113,18.3,12.5,25.4
Smyth County,Virginia,51173,18.3,11.8,26
Alexandria City,Virginia,51510,18.3,14,23.2
Waukesha County,Wisconsin,55133,18.3,14.1,23.1
Custer County,Colorado,8027,18.4,11.6,27.3
Park County,Colorado,8093,18.4,12.3,25.7
Rabun County,Georgia,13241,18.4,11.6,27.4
Guthrie County,Iowa,19077,18.4,11.7,26.8
Dade County,Missouri,29057,18.4,11.7,26.9
Tioga County,New York,36107,18.4,12.7,25.4
Slope County,North Dakota,38087,18.4,11.3,27.2
Holmes County,Ohio,39075,18.4,10.9,27.1
Deschutes County,Oregon,41017,18.4,15,22.2
Bristol County,Rhode Island,44001,18.4,14.3,23.1
Jones County,South Dakota,46075,18.4,12.2,26.6
Grand County,Utah,49019,18.4,12.6,25.5
Floyd County,Virginia,51063,18.4,12,26.9
Washington County,Arkansas,5143,18.5,14.7,22.6
Calaveras County,California,6009,18.5,11.5,26.5
Bay County,Florida,12005,18.5,13.2,24.7
Martin County,Florida,12085,18.5,13,25.5
Bryan County,Georgia,13029,18.5,12,25.9
Lemhi County,Idaho,16059,18.5,12,25.8
Adams County,Iowa,19003,18.5,11.4,27.1
Pocahontas County,Iowa,19151,18.5,11.8,26.7
Stafford County,Kansas,20185,18.5,11.6,26.9
Queen Annes County,Maryland,24035,18.5,13.3,24.4
Antrim County,Michigan,26009,18.5,12.1,25.8
Carbon County,Montana,30009,18.5,12.6,26.1
Arthur County,Nebraska,31005,18.5,11.3,27
Essex County,New York,36031,18.5,12.2,26
Orange County,North Carolina,37135,18.5,15.2,21.8
Bedford County,Tennessee,47003,18.5,12,25.6
Brewster County,Texas,48043,18.5,12.3,27.2
Roanoke County,Virginia,51161,18.5,13.1,24.7
Jefferson County,Washington,53031,18.5,14.3,23.4
Pendleton County,West Virginia,54071,18.5,11.9,26.4
Green Lake County,Wisconsin,55047,18.5,11.6,27
Johnson County,Wyoming,56019,18.5,13.1,24.9
Plumas County,California,6063,18.6,11.8,26.4
Bent County,Colorado,8011,18.6,11.6,27.1
Cheyenne County,Colorado,8017,18.6,11.4,27.2
Marshall County,Illinois,17123,18.6,11.9,27.6
Piatt County,Illinois,17147,18.6,11.8,27.4
Pike County,Illinois,17149,18.6,11.7,27.6
Osborne County,Kansas,20141,18.6,11.7,27.2
Sheridan County,Kansas,20179,18.6,11.7,27.9
Caldwell County,Kentucky,21033,18.6,12.4,27.1
Berkshire County,Massachusetts,25003,18.6,13.7,24.1
Judith Basin County,Montana,30045,18.6,11.5,27.4
Grant County,Nebraska,31075,18.6,11.7,27.7
Schuyler County,New York,36097,18.6,11.6,27.4
Ashland County,Ohio,39005,18.6,11.9,27.4
Harper County,Oklahoma,40059,18.6,11.5,27.4
Kendall County,Texas,48259,18.6,11.8,26.5
Daggett County,Utah,49009,18.6,11.7,27.7
Chittenden County,Vermont,50007,18.6,16.6,20.7
Park County,Wyoming,56029,18.6,14.6,23.1
Orange County,California,6059,18.7,15.4,22.1
Alachua County,Florida,12001,18.7,13.7,24.4
Columbia County,Georgia,13073,18.7,13.7,24.2
Dade County,Georgia,13083,18.7,12,26.8
Shelby County,Illinois,17173,18.7,12.2,27.4
Rooks County,Kansas,20163,18.7,12.3,26.5
Howard County,Maryland,24027,18.7,15.1,22.8
Keweenaw County,Michigan,26083,18.7,11.5,28.9
Carter County,Missouri,29035,18.7,11.8,27.3
Scotland County,Missouri,29199,18.7,11.6,27.7
Stone County,Missouri,29209,18.7,11.8,26.8
Union County,New Mexico,35059,18.7,12.1,26.3
Griggs County,North Dakota,38039,18.7,11.6,27.1
Henry County,Ohio,39069,18.7,11.9,27.7
Bledsoe County,Tennessee,47007,18.7,11.7,26.4
Hardin County,Tennessee,47071,18.7,12.1,28
Blanco County,Texas,48031,18.7,11.7,27.5
Dewitt County,Texas,48123,18.7,12.4,27.4
Palo Pinto County,Texas,48363,18.7,12,27.6
Crook County,Wyoming,56011,18.7,13.2,25.8
Scott County,Arkansas,5127,18.8,12.2,27.5
Inyo County,California,6027,18.8,11.8,27.7
Gallatin County,Illinois,17059,18.8,11.8,27.5
Greeley County,Kansas,20071,18.8,11.9,27.8
Meade County,Kansas,20119,18.8,12.2,27.7
Ness County,Kansas,20135,18.8,11.7,27.2
Pope County,Minnesota,27121,18.8,12,27
Hickory County,Missouri,29085,18.8,11.4,27.9
Livingston County,Missouri,29117,18.8,12.6,26.6
Nance County,Nebraska,31125,18.8,12.5,27.2
Guadalupe County,New Mexico,35019,18.8,11.8,26.8
Chatham County,North Carolina,37037,18.8,13.9,23.5
Ransom County,North Dakota,38073,18.8,13,26.5
Sargent County,North Dakota,38081,18.8,12.5,26.3
Clinton County,Ohio,39027,18.8,12.1,26.8
Washington County,Ohio,39167,18.8,12,27.8
Williamson County,Tennessee,47187,18.8,12.9,26
Morgan County,Utah,49029,18.8,11.6,27.2
York County,Virginia,51199,18.8,12.5,26
Iron County,Wisconsin,55051,18.8,11.9,26.7
Vilas County,Wisconsin,55125,18.8,11.9,27.5
Santa Clara County,California,6085,18.9,15.1,23.1
Arapahoe County,Colorado,8005,18.9,15.9,22.4
Dolores County,Colorado,8033,18.9,11.6,28.4
Saguache County,Colorado,8109,18.9,12,27.7
Sedgwick County,Colorado,8115,18.9,11.9,28.9
Atkinson County,Georgia,13003,18.9,12.2,27.7
Cobb County,Georgia,13067,18.9,14.8,23.5
Evans County,Georgia,13109,18.9,12.2,27
Lee County,Georgia,13177,18.9,12.8,26.9
Clark County,Idaho,16033,18.9,12.2,27.9
Edwards County,Illinois,17047,18.9,11.9,28.9
Henry County,Illinois,17073,18.9,12.8,26.6
Scott County,Illinois,17171,18.9,12.1,27.3
Hamilton County,Indiana,18057,18.9,14.8,23.3
Adair County,Iowa,19001,18.9,12.2,27.9
Gove County,Kansas,20063,18.9,12.1,27.7
Golden Valley County,Montana,30037,18.9,12.1,27.7
Lewis And Clark County,Montana,30049,18.9,14.3,23.8
Mineral County,Montana,30061,18.9,12.2,26.9
Petroleum County,Montana,30069,18.9,11.9,28
Columbia County,New York,36021,18.9,12.6,26.6
Hamilton County,New York,36041,18.9,12.1,27.2
Billings County,North Dakota,38007,18.9,11.3,27.9
Knox County,Ohio,39083,18.9,12.4,27.9
Morrow County,Ohio,39117,18.9,11.6,27.7
Ottawa County,Ohio,39123,18.9,12.1,26.9
Preble County,Ohio,39135,18.9,11.7,27.4
Wood County,Ohio,39173,18.9,12.1,26.9
Cimarron County,Oklahoma,40025,18.9,12,27.8
Fentress County,Tennessee,47049,18.9,11.8,27.6
Houston County,Tennessee,47083,18.9,11.8,28
Baylor County,Texas,48023,18.9,11.7,27.9
Calhoun County,Texas,48057,18.9,12.3,28
Franklin County,Texas,48159,18.9,12,27.9
Hansford County,Texas,48195,18.9,12,27.3
Henderson County,Texas,48213,18.9,12.7,26.4
Howard County,Texas,48227,18.9,12.4,27.4
Tyler County,Texas,48457,18.9,11.6,27.9
Washington County,Utah,49053,18.9,13.9,24.5
Grand Isle County,Vermont,50013,18.9,13.5,25.6
Sitka City and Borough,Alaska,2220,19,13.1,26
Baca County,Colorado,8009,19,12,28.1
Elbert County,Colorado,8039,19,12.3,26.9
Huerfano County,Colorado,8055,19,12.1,27.7
Montezuma County,Colorado,8083,19,13.2,26.8
San Miguel County,Colorado,8113,19,11.8,27.5
Adams County,Idaho,16003,19,12.5,27
Douglas County,Illinois,17041,19,12.4,27.4
Hardin County,Illinois,17069,19,11.8,28.6
Pope County,Illinois,17151,19,11.6,28.5
Ohio County,Indiana,18115,19,11.5,28.5
Sac County,Iowa,19161,19,12.2,27.3
Rawlins County,Kansas,20153,19,12,27.5
Stanton County,Kansas,20187,19,11.6,28.8
Stevens County,Kansas,20189,19,12.2,27.8
Big Stone County,Minnesota,27011,19,11.7,27.7
Watonwan County,Minnesota,27165,19,11.6,27.9
Yellow Medicine County,Minnesota,27173,19,12.1,27.5
Mcdonald County,Missouri,29119,19,12,29.5
Granite County,Montana,30039,19,12.3,27
Sweet Grass County,Montana,30097,19,12.7,27
Loup County,Nebraska,31115,19,11.7,28.3
Wheeler County,Nebraska,31183,19,12.1,28.9
Esmeralda County,Nevada,32009,19,12.1,27.4
Eureka County,Nevada,32011,19,11.6,27.4
Queens County,New York,36081,19,15.7,22.3
Ashtabula County,Ohio,39007,19,12.7,27.7
Athens County,Ohio,39009,19,12.1,27.4
Tillman County,Oklahoma,40141,19,12.4,27.2
Schuylkill County,Pennsylvania,42107,19,13.7,25.4
Venango County,Pennsylvania,42121,19,12.6,27
Beaufort County,South Carolina,45013,19,15.1,23.6
Cocke County,Tennessee,47029,19,12.4,27.6
Grainger County,Tennessee,47057,19,12.3,28.3
Foard County,Texas,48155,19,11.6,27.3
Hockley County,Texas,48219,19,12.2,27.3
Live Oak County,Texas,48297,19,11.9,27.6
Ochiltree County,Texas,48357,19,11.9,27.4
Schleicher County,Texas,48413,19,11.8,27.9
Sutton County,Texas,48435,19,12.3,28.8
Young County,Texas,48503,19,11.9,27.4
Wayne County,Utah,49055,19,12.2,27.4
Clarke County,Virginia,51043,19,12,27.1
Prince Edward County,Virginia,51147,19,12.5,26.5
Wirt County,West Virginia,54105,19,11.9,28.6
Mono County,California,6051,19.1,11.8,29.2
Lafayette County,Florida,12067,19.1,12.6,27.7
Brown County,Illinois,17009,19.1,11.8,28
Clark County,Illinois,17023,19.1,11.8,27.9
Edgar County,Illinois,17045,19.1,12.3,27.5
Stark County,Illinois,17175,19.1,11.8,28.5
Carlisle County,Kentucky,21039,19.1,12.3,28
Franklin County,Kentucky,21073,19.1,13,26.6
Montmorency County,Michigan,26119,19.1,12.3,28.5
Nicollet County,Minnesota,27103,19.1,13.1,26.7
Treasure County,Montana,30103,19.1,11.6,28
Thomas County,Nebraska,31171,19.1,12.3,28.2
Harding County,New Mexico,35021,19.1,11.8,28.3
Transylvania County,North Carolina,37175,19.1,12.3,27.4
Fulton County,Ohio,39051,19.1,12.2,28
Vinton County,Ohio,39163,19.1,12.4,27.8
Fulton County,Pennsylvania,42057,19.1,12,28.3
Faulk County,South Dakota,46049,19.1,12.1,28.4
Moore County,Tennessee,47127,19.1,11.8,28.4
Pickett County,Tennessee,47137,19.1,11.7,28.1
Sequatchie County,Tennessee,47153,19.1,12,27.1
Concho County,Texas,48095,19.1,11.9,28.3
Dawson County,Texas,48115,19.1,12,28.2
Goliad County,Texas,48175,19.1,12,28.9
Jack County,Texas,48237,19.1,11.9,28.6
Mcculloch County,Texas,48307,19.1,11.8,28
Real County,Texas,48385,19.1,12.2,27.8
Shackelford County,Texas,48417,19.1,12.1,27.8
Sterling County,Texas,48431,19.1,11.1,28.3
Craig County,Virginia,51045,19.1,12.1,27.6
Buena Vista City,Virginia,51530,19.1,12.4,28
Lafayette County,Wisconsin,55065,19.1,12.4,27.9
Phillips County,Colorado,8095,19.2,12.1,28.2
San Juan County,Colorado,8111,19.2,12.2,27.3
Calhoun County,Illinois,17013,19.2,11.7,28.1
Perry County,Illinois,17145,19.2,11.9,28.4
Clay County,Iowa,19041,19.2,12.6,27.2
Dallas County,Iowa,19049,19.2,13.7,25.5
Edwards County,Kansas,20047,19.2,12.1,27.6
Graham County,Kansas,20065,19.2,11.7,27.8
Jewell County,Kansas,20089,19.2,12.3,28.8
Lincoln County,Kansas,20105,19.2,12.5,27.6
Calloway County,Kentucky,21035,19.2,13.7,24.9
Nicholas County,Kentucky,21181,19.2,11.6,28.1
Cheboygan County,Michigan,26031,19.2,12.8,26.4
Kittson County,Minnesota,27069,19.2,12,28.4
Wilkin County,Minnesota,27167,19.2,12.5,28.3
Schuyler County,Missouri,29197,19.2,12,29
Powder River County,Montana,30075,19.2,12.1,27.8
Sussex County,New Jersey,34037,19.2,15.8,22.6
Ulster County,New York,36111,19.2,13.6,25.6
Grant County,North Dakota,38037,19.2,12.3,27.6
Towner County,North Dakota,38095,19.2,12.2,28
Defiance County,Ohio,39039,19.2,12.6,27.7
Benton County,Oregon,41003,19.2,15.3,23.9
Cheatham County,Tennessee,47021,19.2,12,27.1
Warren County,Tennessee,47177,19.2,12.3,27.2
Bandera County,Texas,48019,19.2,12.1,28
Briscoe County,Texas,48045,19.2,12.1,27.6
Brooks County,Texas,48047,19.2,12.4,28.8
Childress County,Texas,48075,19.2,12.1,28.1
Coke County,Texas,48081,19.2,11.8,28.1
Duval County,Texas,48131,19.2,11.6,28.2
Haskell County,Texas,48207,19.2,12,28.7
Menard County,Texas,48327,19.2,11.9,28.1
Runnels County,Texas,48399,19.2,12,27.6
Sherman County,Texas,48421,19.2,12.8,27.2
Throckmorton County,Texas,48447,19.2,12.5,28.3
Willacy County,Texas,48489,19.2,11.9,27.8
Yoakum County,Texas,48501,19.2,11.7,28.4
Lamoille County,Vermont,50015,19.2,14.7,24.3
Windsor County,Vermont,50027,19.2,16.1,22.6
Falls Church City,Virginia,51610,19.2,12.2,27.8
King County,Washington,53033,19.2,18,20.7
Florence County,Wisconsin,55037,19.2,12.1,28.6
Butler County,Alabama,1013,19.3,12.8,27.4
Aleutians West Census Area,Alaska,2016,19.3,13.2,27.3
San Benito County,California,6069,19.3,12.3,27.4
Alamosa County,Colorado,8003,19.3,13,28.2
Conejos County,Colorado,8021,19.3,12.2,29
Hinsdale County,Colorado,8053,19.3,11.9,28.5
Kiowa County,Colorado,8061,19.3,12,28.4
Nassau County,Florida,12089,19.3,12.6,26.6
Hamilton County,Illinois,17065,19.3,11.7,27.9
Jo Daviess County,Illinois,17085,19.3,12.6,27.7
Putnam County,Illinois,17155,19.3,11.9,28.7
Emmet County,Iowa,19063,19.3,12.7,28.2
Anderson County,Kentucky,21005,19.3,12.4,27.7
Essex County,Massachusetts,25009,19.3,17,21.9
Beltrami County,Minnesota,27007,19.3,12.5,27.4
Marshall County,Minnesota,27089,19.3,12,29
Norman County,Minnesota,27107,19.3,12.1,28.5
Gentry County,Missouri,29075,19.3,12.2,27.4
Knox County,Missouri,29103,19.3,12,27.9
Kearney County,Nebraska,31099,19.3,12.8,27
Sullivan County,New Hampshire,33019,19.3,15.4,23.8
Hardin County,Ohio,39065,19.3,12.5,29.1
Greer County,Oklahoma,40055,19.3,12.8,27.4
Pike County,Pennsylvania,42103,19.3,12.7,26.8
Van Buren County,Tennessee,47175,19.3,11.7,28.6
Bailey County,Texas,48017,19.3,11.6,28.6
Borden County,Texas,48033,19.3,12.1,28.7
Colorado County,Texas,48089,19.3,12.1,27.2
Cooke County,Texas,48097,19.3,11.9,29.2
Dickens County,Texas,48125,19.3,12.2,28.2
Edwards County,Texas,48137,19.3,12.1,27.7
Freestone County,Texas,48161,19.3,12.2,28.1
Glasscock County,Texas,48173,19.3,11.7,28.9
Hardeman County,Texas,48197,19.3,12.4,28.6
Martin County,Texas,48317,19.3,12.1,28
Roberts County,Texas,48393,19.3,11.9,28.5
Somervell County,Texas,48425,19.3,11.8,29.8
Upton County,Texas,48461,19.3,12.2,28.2
