"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1811	138627	1306.4
	"1999"	"1999"	"< 1 year"	"0"	"White"	"2106-3"	2899	549194	527.9
	"1999"	"1999"	"1 year"	"1"	"Black or African American"	"2054-5"	114	140757	81.0
	"1999"	"1999"	"1 year"	"1"	"White"	"2106-3"	223	555345	40.2
	"1999"	"1999"	"2 years"	"2"	"Black or African American"	"2054-5"	73	142066	51.4
	"1999"	"1999"	"2 years"	"2"	"White"	"2106-3"	163	554411	29.4
	"1999"	"1999"	"3 years"	"3"	"Black or African American"	"2054-5"	48	144653	33.2
	"1999"	"1999"	"3 years"	"3"	"White"	"2106-3"	151	582462	25.9
	"1999"	"1999"	"4 years"	"4"	"Black or African American"	"2054-5"	38	159150	23.9
	"1999"	"1999"	"4 years"	"4"	"White"	"2106-3"	113	595155	19.0
	"1999"	"1999"	"5 years"	"5"	"Black or African American"	"2054-5"	50	161857	30.9
	"1999"	"1999"	"5 years"	"5"	"White"	"2106-3"	96	607970	15.8
	"1999"	"1999"	"6 years"	"6"	"Black or African American"	"2054-5"	47	165907	28.3
	"1999"	"1999"	"6 years"	"6"	"White"	"2106-3"	92	620440	14.8
	"1999"	"1999"	"7 years"	"7"	"Black or African American"	"2054-5"	48	169237	28.4
	"1999"	"1999"	"7 years"	"7"	"White"	"2106-3"	91	638363	14.3
	"1999"	"1999"	"8 years"	"8"	"Black or African American"	"2054-5"	33	169224	19.5
	"1999"	"1999"	"8 years"	"8"	"White"	"2106-3"	98	662154	14.8
	"1999"	"1999"	"9 years"	"9"	"Black or African American"	"2054-5"	34	180732	18.8
	"1999"	"1999"	"9 years"	"9"	"White"	"2106-3"	97	653204	14.8
	"1999"	"1999"	"10 years"	"10"	"Black or African American"	"2054-5"	37	171908	21.5
	"1999"	"1999"	"10 years"	"10"	"White"	"2106-3"	99	648527	15.3
	"1999"	"1999"	"11 years"	"11"	"Black or African American"	"2054-5"	47	161454	29.1
	"1999"	"1999"	"11 years"	"11"	"White"	"2106-3"	94	637994	14.7
	"1999"	"1999"	"12 years"	"12"	"Black or African American"	"2054-5"	32	157561	20.3
	"1999"	"1999"	"12 years"	"12"	"White"	"2106-3"	99	646136	15.3
	"1999"	"1999"	"13 years"	"13"	"Black or African American"	"2054-5"	57	151049	37.7
	"1999"	"1999"	"13 years"	"13"	"White"	"2106-3"	120	643031	18.7
	"1999"	"1999"	"14 years"	"14"	"Black or African American"	"2054-5"	47	152663	30.8
	"1999"	"1999"	"14 years"	"14"	"White"	"2106-3"	157	645382	24.3
	"1999"	"1999"	"15 years"	"15"	"Black or African American"	"2054-5"	62	146606	42.3
	"1999"	"1999"	"15 years"	"15"	"White"	"2106-3"	198	626270	31.6
	"1999"	"1999"	"16 years"	"16"	"Black or African American"	"2054-5"	84	149566	56.2
	"1999"	"1999"	"16 years"	"16"	"White"	"2106-3"	327	638157	51.2
	"1999"	"1999"	"17 years"	"17"	"Black or African American"	"2054-5"	133	150077	88.6
	"1999"	"1999"	"17 years"	"17"	"White"	"2106-3"	398	634292	62.7
	"1999"	"1999"	"18 years"	"18"	"Black or African American"	"2054-5"	149	141766	105.1
	"1999"	"1999"	"18 years"	"18"	"White"	"2106-3"	438	610466	71.7
	"1999"	"1999"	"19 years"	"19"	"Black or African American"	"2054-5"	196	146915	133.4
	"1999"	"1999"	"19 years"	"19"	"White"	"2106-3"	477	631243	75.6
	"1999"	"1999"	"20 years"	"20"	"Black or African American"	"2054-5"	167	139458	119.7
	"1999"	"1999"	"20 years"	"20"	"White"	"2106-3"	521	593167	87.8
	"1999"	"1999"	"21 years"	"21"	"Black or African American"	"2054-5"	192	130136	147.5
	"1999"	"1999"	"21 years"	"21"	"White"	"2106-3"	498	567967	87.7
	"1999"	"1999"	"22 years"	"22"	"Black or African American"	"2054-5"	189	130713	144.6
	"1999"	"1999"	"22 years"	"22"	"White"	"2106-3"	414	557804	74.2
	"1999"	"1999"	"23 years"	"23"	"Black or African American"	"2054-5"	206	121748	169.2
	"1999"	"1999"	"23 years"	"23"	"White"	"2106-3"	417	535116	77.9
	"1999"	"1999"	"24 years"	"24"	"Black or African American"	"2054-5"	183	125242	146.1
	"1999"	"1999"	"24 years"	"24"	"White"	"2106-3"	404	559503	72.2
	"1999"	"1999"	"25 years"	"25"	"Black or African American"	"2054-5"	182	125105	145.5
	"1999"	"1999"	"25 years"	"25"	"White"	"2106-3"	399	560371	71.2
	"1999"	"1999"	"26 years"	"26"	"Black or African American"	"2054-5"	166	126966	130.7
	"1999"	"1999"	"26 years"	"26"	"White"	"2106-3"	420	569427	73.8
