County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Guayama Municipio,Puerto Rico,72057,No Data,No Data,No Data
Guánica Municipio,Puerto Rico,72055,No Data,No Data,No Data
Florida Municipio,Puerto Rico,72054,No Data,No Data,No Data
Fajardo Municipio,Puerto Rico,72053,No Data,No Data,No Data
Dorado Municipio,Puerto Rico,72051,No Data,No Data,No Data
Culebra Municipio,Puerto Rico,72049,No Data,No Data,No Data
Corozal Municipio,Puerto Rico,72047,No Data,No Data,No Data
Comerío Municipio,Puerto Rico,72045,No Data,No Data,No Data
Coamo Municipio,Puerto Rico,72043,No Data,No Data,No Data
Cidra Municipio,Puerto Rico,72041,No Data,No Data,No Data
Ciales Municipio,Puerto Rico,72039,No Data,No Data,No Data
Ceiba Municipio,Puerto Rico,72037,No Data,No Data,No Data
Cayey Municipio,Puerto Rico,72035,No Data,No Data,No Data
Cataño Municipio,Puerto Rico,72033,No Data,No Data,No Data
Carolina Municipio,Puerto Rico,72031,No Data,No Data,No Data
Canóvanas Municipio,Puerto Rico,72029,No Data,No Data,No Data
Camuy Municipio,Puerto Rico,72027,No Data,No Data,No Data
Caguas Municipio,Puerto Rico,72025,No Data,No Data,No Data
Cabo Rojo Municipio,Puerto Rico,72023,No Data,No Data,No Data
Bayamón Municipio,Puerto Rico,72021,No Data,No Data,No Data
Barranquitas Municipio,Puerto Rico,72019,No Data,No Data,No Data
Barceloneta Municipio,Puerto Rico,72017,No Data,No Data,No Data
Arroyo Municipio,Puerto Rico,72015,No Data,No Data,No Data
Arecibo Municipio,Puerto Rico,72013,No Data,No Data,No Data
Añasco Municipio,Puerto Rico,72011,No Data,No Data,No Data
Aibonito Municipio,Puerto Rico,72009,No Data,No Data,No Data
Aguas Buenas Municipio,Puerto Rico,72007,No Data,No Data,No Data
Aguadilla Municipio,Puerto Rico,72005,No Data,No Data,No Data
Aguada Municipio,Puerto Rico,72003,No Data,No Data,No Data
Adjuntas Municipio,Puerto Rico,72001,No Data,No Data,No Data
Bedford City,Virginia,51515,No Data,No Data,No Data
Wrangell-Petersburg Census Area,Alaska,2280,No Data,No Data,No Data
Skagway-Hoonah-Angoon,Alaska,2232,No Data,No Data,No Data
Prince of Wales - Outer Ketchikan,Alaska,2201,No Data,No Data,No Data
Eagle County,Colorado,8037,14.8,11.1,19.1
Routt County,Colorado,8107,14.9,11,19
Pitkin County,Colorado,8097,15.4,10.8,20.7
Summit County,Utah,49043,15.4,12.8,18.3
Boulder County,Colorado,8013,15.5,13.4,17.9
Gunnison County,Colorado,8051,15.6,11.3,20.7
Teton County,Wyoming,56039,15.7,12.2,19.4
Summit County,Colorado,8117,15.8,11.9,20.6
Chaffee County,Colorado,8015,16.1,12.5,20.9
Grand County,Colorado,8049,16.1,11.8,22.1
Gallatin County,Montana,30031,16.6,14.3,19.5
Blaine County,Idaho,16013,16.7,12.1,21.6
Marin County,California,6041,16.8,12.7,21.5
Douglas County,Colorado,8035,17,14.3,19.7
Kauai County,Hawaii,15007,17.3,15.1,19.3
New York County,New York,36061,17.4,15.6,19.4
Alameda County,California,6001,17.6,15.2,20.3
Santa Fe County,New Mexico,35049,17.6,15.1,20.4
San Miguel County,Colorado,8113,17.7,11.7,24
Santa Cruz County,California,6087,17.8,13.6,22.8
Dolores County,Colorado,8033,17.8,12.1,25.4
La Plata County,Colorado,8067,17.8,14.2,21.5
Larimer County,Colorado,8069,17.8,15.6,20.2
Ouray County,Colorado,8091,17.9,12.2,23.8
Gilpin County,Colorado,8047,18.1,12.7,25.3
Teller County,Colorado,8119,18.3,13.6,23.5
Kalawao County,Hawaii,15005,18.3,11.6,26.2
Archuleta County,Colorado,8007,18.4,13.3,24.2
Santa Clara County,California,6085,18.6,16,21.4
Hinsdale County,Colorado,8053,18.6,12.4,25.6
San Juan County,Colorado,8111,18.6,12.3,26.5
Chambers County,Texas,48071,18.6,13,26
Rockwall County,Texas,48397,18.6,12.7,25.8
Mineral County,Colorado,8079,18.8,13.2,25.2
Orange County,California,6059,18.9,16.6,21.2
Park County,Colorado,8093,18.9,13.4,24.2
San Francisco County,California,6075,19,15.5,22.4
Denver County,Colorado,8031,19.1,17.2,21.1
Hancock County,Georgia,13141,19.1,13.6,26.1
Clear Creek County,Colorado,8019,19.3,14.6,25.8
San Mateo County,California,6081,19.4,15.7,23.1
San Juan County,Washington,53055,19.4,14.6,25
Crowley County,Colorado,8025,19.5,13.1,26.7
Decatur County,Georgia,13087,19.5,13.5,25.8
Houston County,Texas,48225,19.5,13.5,26.7
Morris County,Texas,48343,19.5,13.1,26.9
Baca County,Colorado,8009,19.6,13.5,26.3
Seminole County,Georgia,13253,19.6,13.5,26.6
Fayette County,Illinois,17051,19.6,13.1,26.1
Dawson County,Texas,48115,19.6,13.7,27.1
Liberty County,Texas,48291,19.6,12.8,28.5
Live Oak County,Texas,48297,19.6,13.7,27.7
Martin County,Texas,48317,19.6,13.4,27.6
Alamosa County,Colorado,8003,19.7,14.5,25.1
Lake County,Colorado,8065,19.7,14.1,27.1
Macon County,Georgia,13193,19.7,13.4,27.7
Quitman County,Georgia,13239,19.7,14,26.4
Dewitt County,Texas,48123,19.7,13.9,26.5
Limestone County,Texas,48293,19.7,13.1,27.6
Refugio County,Texas,48391,19.7,13.6,26.7
Terrell County,Texas,48443,19.7,13,27.8
Taylor County,Georgia,13269,19.8,13.6,27.6
Telfair County,Georgia,13271,19.8,14.2,27.5
Terrell County,Georgia,13273,19.8,13.6,27.9
Wilkes County,Georgia,13317,19.8,13.6,27.6
Bee County,Texas,48025,19.8,13.4,27.2
Childress County,Texas,48075,19.8,12.9,27.3
Garza County,Texas,48169,19.8,13.4,27.3
Haskell County,Texas,48207,19.8,13.5,27.7
Jack County,Texas,48237,19.8,13.1,27.8
Kinney County,Texas,48271,19.8,13.5,27.4
San Jacinto County,Texas,48407,19.8,13,27.1
Walker County,Texas,48471,19.8,13.5,27.4
Washington County,Texas,48477,19.8,13.2,28
Arlington County,Virginia,51013,19.8,15.9,24.2
Kiowa County,Colorado,8061,19.9,14,27.2
Butts County,Georgia,13035,19.9,14.1,27.1
Calhoun County,Georgia,13037,19.9,13.1,28.3
Randolph County,Georgia,13243,19.9,14.3,27.3
Taliaferro County,Georgia,13265,19.9,13.6,28
Wilkinson County,Georgia,13319,19.9,13.2,28.3
Baylor County,Texas,48023,19.9,13.6,27
Cottle County,Texas,48101,19.9,13.9,27.1
Grayson County,Texas,48181,19.9,14.5,26
Jeff Davis County,Texas,48243,19.9,13.6,27.3
Kent County,Texas,48263,19.9,13.9,26.9
Lee County,Texas,48287,19.9,13.8,27.2
Mcmullen County,Texas,48311,19.9,13.6,27.2
San Augustine County,Texas,48405,19.9,13.3,27.2
Scurry County,Texas,48415,19.9,13.8,27
Grand County,Utah,49019,19.9,14.6,25.9
Jefferson County,Georgia,13163,20,13.6,27.5
Jenkins County,Georgia,13165,20,13.8,27.4
Lincoln County,Georgia,13181,20,14,27.7
Maui County,Hawaii,15009,20,18.3,21.8
Christian County,Illinois,17021,20,13.7,28.5
Hancock County,Illinois,17067,20,13,28
Clay County,Texas,48077,20,14.1,28.4
Coleman County,Texas,48083,20,13.6,27.1
Hardin County,Texas,48199,20,14,26.6
Hood County,Texas,48221,20,13.8,26.7
Motley County,Texas,48345,20,13.4,27.5
Reeves County,Texas,48389,20,13.7,27.3
Titus County,Texas,48449,20,14.4,27.3
Tyler County,Texas,48457,20,13.3,28.3
Jefferson County,Colorado,8059,20.1,18.1,22
Sedgwick County,Colorado,8115,20.1,14.3,27
Washington County,Colorado,8121,20.1,14.1,27
Miller County,Georgia,13201,20.1,13.6,26.8
Warren County,Georgia,13301,20.1,13.9,27
Honolulu County,Hawaii,15003,20.1,19,21.2
Alexander County,Illinois,17003,20.1,13.9,27.6
Crawford County,Illinois,17033,20.1,13.5,27.4
Morgan County,Illinois,17137,20.1,14.3,26.7
Toole County,Montana,30101,20.1,14.5,27.4
Colorado County,Texas,48089,20.1,14.1,28.4
Crosby County,Texas,48107,20.1,13.2,28
Fannin County,Texas,48147,20.1,12.8,27.9
Foard County,Texas,48155,20.1,13.5,27.5
Hall County,Texas,48191,20.1,13.8,27.2
La Salle County,Texas,48283,20.1,14.3,27.7
Madison County,Texas,48313,20.1,13.6,28.6
Marion County,Texas,48315,20.1,13.5,27.8
Mason County,Texas,48319,20.1,13.3,27.6
Reagan County,Texas,48383,20.1,13.6,27.7
Sterling County,Texas,48431,20.1,13.6,28.2
Yoakum County,Texas,48501,20.1,14,28.6
Chittenden County,Vermont,50007,20.1,18.2,22.1
Huerfano County,Colorado,8055,20.2,14.8,27.1
Baker County,Georgia,13007,20.2,13.8,27.8
Hart County,Georgia,13147,20.2,14,27.3
Mcduffie County,Georgia,13189,20.2,14,28.7
Ford County,Illinois,17053,20.2,13.8,27.4
Saline County,Illinois,17165,20.2,13.9,27.7
Armstrong County,Texas,48011,20.2,13.3,27.3
Blanco County,Texas,48031,20.2,13.2,28.4
Collingsworth County,Texas,48087,20.2,14.3,28.3
Crane County,Texas,48103,20.2,14.1,28.4
Duval County,Texas,48131,20.2,13.7,28.2
Hill County,Texas,48217,20.2,14,28.6
Jim Hogg County,Texas,48247,20.2,13.7,27.9
Mills County,Texas,48333,20.2,13.5,27.2
Navarro County,Texas,48349,20.2,13.9,27.5
Sherman County,Texas,48421,20.2,14,27.9
Throckmorton County,Texas,48447,20.2,13.6,28.4
Upton County,Texas,48461,20.2,13.5,28.9
Wise County,Texas,48497,20.2,14.4,27.8
Montrose County,Colorado,8085,20.3,15.9,25.1
Candler County,Georgia,13043,20.3,14,27.8
Clay County,Georgia,13061,20.3,14.1,28
Clinch County,Georgia,13065,20.3,13.9,28.5
Stewart County,Georgia,13259,20.3,13.6,28.4
Aransas County,Texas,48007,20.3,13.9,28.7
Borden County,Texas,48033,20.3,13.8,27.3
Bosque County,Texas,48035,20.3,13.7,28
Cochran County,Texas,48079,20.3,13.4,28
Concho County,Texas,48095,20.3,13.9,28.6
Donley County,Texas,48129,20.3,13.2,28.7
Frio County,Texas,48163,20.3,14,28.6
Gillespie County,Texas,48171,20.3,13.7,26.6
Hamilton County,Texas,48193,20.3,14.5,27.7
Hardeman County,Texas,48197,20.3,14,28.6
Irion County,Texas,48235,20.3,14.3,28.2
King County,Texas,48269,20.3,14.7,27.7
Lamb County,Texas,48279,20.3,14.1,28.9
Stonewall County,Texas,48433,20.3,13.7,27.6
Wilbarger County,Texas,48487,20.3,14.2,28
Willacy County,Texas,48489,20.3,14.4,27.3
Zavala County,Texas,48507,20.3,14.1,27.8
Loudoun County,Virginia,51107,20.3,16.7,24.4
Fairfax City,Virginia,51600,20.3,15.7,25.3
Fannin County,Georgia,13111,20.4,14.5,27.1
Putnam County,Georgia,13237,20.4,14,28
Wilcox County,Georgia,13315,20.4,13.8,28.4
Gallatin County,Illinois,17059,20.4,13.9,28.5
Hamilton County,Illinois,17065,20.4,13.7,27.9
Stark County,Illinois,17175,20.4,14.2,28.3
Briscoe County,Texas,48045,20.4,13.9,28.6
Burleson County,Texas,48051,20.4,13.8,28.2
Carson County,Texas,48065,20.4,13.1,27.8
Crockett County,Texas,48105,20.4,13.6,28.3
Culberson County,Texas,48109,20.4,13.3,28.7
Denton County,Texas,48121,20.4,15.8,24.8
Erath County,Texas,48143,20.4,13.7,27.9
Hudspeth County,Texas,48229,20.4,14.2,27.8
Loving County,Texas,48301,20.4,13.7,28.3
Oldham County,Texas,48359,20.4,14,28.2
Shackelford County,Texas,48417,20.4,13.7,28.5
Sutton County,Texas,48435,20.4,14.4,27.6
Van Zandt County,Texas,48467,20.4,14.4,27.3
Ward County,Texas,48475,20.4,14.1,28.1
Winkler County,Texas,48495,20.4,14.2,27.8
Zapata County,Texas,48505,20.4,14.2,27.7
Custer County,Colorado,8027,20.5,14.7,27.2
Martin County,Florida,12085,20.5,15.8,25.6
Bryan County,Georgia,13029,20.5,14.2,28.4
Jasper County,Georgia,13159,20.5,13.7,29.5
Jeff Davis County,Georgia,13161,20.5,13.6,28.5
Meriwether County,Georgia,13199,20.5,14.1,29.2
Towns County,Georgia,13281,20.5,14.3,27.2
Lawrence County,Illinois,17101,20.5,14.6,28.3
Pulaski County,Illinois,17153,20.5,13,28.6
Warren County,Illinois,17187,20.5,14.5,27.9
Montgomery County,Maryland,24031,20.5,18.6,22.4
Bailey County,Texas,48017,20.5,13.8,27.9
Castro County,Texas,48069,20.5,14,28.1
Fisher County,Texas,48151,20.5,14,27.7
Gonzales County,Texas,48177,20.5,14,27.9
Kenedy County,Texas,48261,20.5,13.7,29.2
Kleberg County,Texas,48273,20.5,13.6,29
Lavaca County,Texas,48285,20.5,14.5,27.7
Leon County,Texas,48289,20.5,14,28.4
Mcculloch County,Texas,48307,20.5,14.2,27.8
Moore County,Texas,48341,20.5,14.3,28.2
Pecos County,Texas,48371,20.5,14,28.7
Presidio County,Texas,48377,20.5,14.3,27.8
Roberts County,Texas,48393,20.5,14.2,28.2
Mcintosh County,Georgia,13191,20.6,14,28.1
Marion County,Georgia,13197,20.6,14.6,28.4
Schley County,Georgia,13249,20.6,14,28
Moultrie County,Illinois,17139,20.6,13.6,29.1
Brewster County,Texas,48043,20.6,14.4,28.9
Dickens County,Texas,48125,20.6,14.1,27.9
Hemphill County,Texas,48211,20.6,14,29.5
Kendall County,Texas,48259,20.6,14.6,27.5
Kimble County,Texas,48267,20.6,13.9,28.4
Lipscomb County,Texas,48295,20.6,14.4,28.5
Menard County,Texas,48327,20.6,14.4,28.8
Somervell County,Texas,48425,20.6,14.1,28
Val Verde County,Texas,48465,20.6,13.7,28.8
Middlesex County,Virginia,51119,20.6,14.3,28.8
Conejos County,Colorado,8021,20.7,15.5,26.6
Rio Grande County,Colorado,8105,20.7,15.6,26.5
Crawford County,Georgia,13079,20.7,14.3,27.8
Early County,Georgia,13099,20.7,14.3,27.8
Long County,Georgia,13183,20.7,14,29
Morgan County,Georgia,13211,20.7,14.4,27.5
Turner County,Georgia,13287,20.7,13.9,28.2
Brown County,Illinois,17009,20.7,13.6,28.5
De Witt County,Illinois,17039,20.7,13.7,29.3
Effingham County,Illinois,17049,20.7,14.8,27.5
Henderson County,Illinois,17071,20.7,14.4,28.1
Massac County,Illinois,17127,20.7,14.1,29.2
Hunterdon County,New Jersey,34019,20.7,17.9,23.8
Taos County,New Mexico,35055,20.7,16.4,24.8
Brooks County,Texas,48047,20.7,14.7,28.8
Delta County,Texas,48119,20.7,14,29.7
Floyd County,Texas,48153,20.7,13.7,28.9
Llano County,Texas,48299,20.7,14.2,28.8
Ochiltree County,Texas,48357,20.7,14.3,28.5
Rains County,Texas,48379,20.7,14,28.4
Terry County,Texas,48445,20.7,14.6,28.6
Wharton County,Texas,48481,20.7,14.6,28.2
Bent County,Colorado,8011,20.8,14.5,28
Jackson County,Colorado,8057,20.8,14.7,28.4
Sarasota County,Florida,12115,20.8,17.1,24.8
Chattahoochee County,Georgia,13053,20.8,14.3,28.5
Irwin County,Georgia,13155,20.8,14,29
Mitchell County,Georgia,13205,20.8,15.1,27.9
Webster County,Georgia,13307,20.8,13.6,28.7
Clark County,Illinois,17023,20.8,13.7,29
Douglas County,Illinois,17041,20.8,13.5,28.9
Jefferson County,Illinois,17081,20.8,14.3,27.7
Menard County,Illinois,17129,20.8,14.4,27.8
Piatt County,Illinois,17147,20.8,13.8,28.6
Pope County,Illinois,17151,20.8,14.8,29
Schuyler County,Illinois,17169,20.8,14.3,28.4
Dimmit County,Texas,48127,20.8,14.3,29.1
Hockley County,Texas,48219,20.8,14.6,28.1
Hutchinson County,Texas,48233,20.8,14.1,28.2
Karnes County,Texas,48255,20.8,13.6,28.9
Lampasas County,Texas,48281,20.8,14.4,28.3
Sabine County,Texas,48403,20.8,14.1,28.5
Stephens County,Texas,48429,20.8,14.6,27.6
Swisher County,Texas,48437,20.8,14.7,27.9
Beaver County,Utah,49001,20.8,15.2,27.6
Fauquier County,Virginia,51061,20.8,16,26.2
Glascock County,Georgia,13125,20.9,14,29.6
Heard County,Georgia,13149,20.9,14.5,28.8
Lamar County,Georgia,13171,20.9,13.7,29.7
Bond County,Illinois,17005,20.9,14.9,30.6
Macon County,Illinois,17115,20.9,15,27.4
Scott County,Illinois,17171,20.9,13.7,29
Camp County,Texas,48063,20.9,14.5,28.6
Edwards County,Texas,48137,20.9,13.9,29.4
Hopkins County,Texas,48223,20.9,14.8,28.5
Real County,Texas,48385,20.9,14.6,28.6
San Saba County,Texas,48411,20.9,14.9,28.2
El Dorado County,California,6017,21,15.4,27.1
Arapahoe County,Colorado,8005,21,19.2,22.7
Mesa County,Colorado,8077,21,18,24.4
Clarke County,Georgia,13059,21,15.6,27.4
Greene County,Georgia,13133,21,14.3,27.9
Wheeler County,Georgia,13309,21,14,29.3
Edwards County,Illinois,17047,21,14.3,29
Hardin County,Illinois,17069,21,14.4,28.2
Johnson County,Illinois,17087,21,13.6,30.1
Wayne County,Illinois,17191,21,14.4,29.5
Flathead County,Montana,30029,21,17.8,24.7
Westchester County,New York,36119,21,17.8,24.6
Bandera County,Texas,48019,21,14.6,28.2
Cooke County,Texas,48097,21,14.8,29
Glasscock County,Texas,48173,21,14.4,28.8
Grimes County,Texas,48185,21,14.3,28.4
Lynn County,Texas,48305,21,14.7,28.1
Matagorda County,Texas,48321,21,14.8,28.9
Schleicher County,Texas,48413,21,14.4,29.1
Alexandria City,Virginia,51510,21,17,25.4
Placer County,California,6061,21.1,17,25.8
Sonoma County,California,6097,21.1,17.1,25.1
Evans County,Georgia,13109,21.1,14.9,28.5
Bureau County,Illinois,17011,21.1,14.9,27.7
Jackson County,Illinois,17077,21.1,14.3,28
Jasper County,Illinois,17079,21.1,14.9,28.4
Logan County,Illinois,17107,21.1,14.4,29.7
White County,Illinois,17193,21.1,14.7,30
Buncombe County,North Carolina,37021,21.1,17.1,25.6
Deschutes County,Oregon,41017,21.1,17.2,25.2
Comanche County,Texas,48093,21.1,15.1,28.3
Eastland County,Texas,48133,21.1,14.5,29.2
Goliad County,Texas,48175,21.1,14.7,29
Hartley County,Texas,48205,21.1,14.4,28.9
Howard County,Texas,48227,21.1,14.6,28
Knox County,Texas,48275,21.1,14.2,28.5
Wheeler County,Texas,48483,21.1,14.2,29.3
Ventura County,California,6111,21.2,17.3,25.4
Atkinson County,Georgia,13003,21.2,14.8,28.9
Charlton County,Georgia,13049,21.2,14.3,28.3
Clay County,Illinois,17025,21.2,14.9,29.5
Cumberland County,Illinois,17035,21.2,14.6,28.6
Knox County,Illinois,17095,21.2,14.5,27.8
Mason County,Illinois,17125,21.2,14.4,29.3
Pike County,Illinois,17149,21.2,14.8,29.8
Putnam County,Illinois,17155,21.2,13.6,29
Richland County,Illinois,17159,21.2,14.7,29.1
Union County,Illinois,17181,21.2,14.4,29.7
Callahan County,Texas,48059,21.2,14.6,28.6
Jackson County,Texas,48239,21.2,14.8,29.2
Montague County,Texas,48337,21.2,14.4,29
Coconino County,Arizona,4005,21.3,16.7,26.3
Shasta County,California,6089,21.3,15.9,27.4
Cheyenne County,Colorado,8017,21.3,15.4,28.6
Costilla County,Colorado,8023,21.3,15.4,29
Garfield County,Colorado,8045,21.3,16.5,26.2
Echols County,Georgia,13101,21.3,15,29.7
Elbert County,Georgia,13105,21.3,15,28.9
Screven County,Georgia,13251,21.3,15.2,28.5
Sumter County,Georgia,13261,21.3,14.3,28.9
Hawaii County,Hawaii,15001,21.3,19.4,23.1
Carroll County,Illinois,17015,21.3,14.9,28.6
Norfolk County,Massachusetts,25021,21.3,19,23.3
Meagher County,Montana,30059,21.3,15.1,29.3
Los Alamos County,New Mexico,35028,21.3,15.6,27.1
Kings County,New York,36047,21.3,19.4,23.4
Calhoun County,Texas,48057,21.3,14.7,27.8
Coke County,Texas,48081,21.3,14.4,28.6
Hansford County,Texas,48195,21.3,14.9,28.1
Mono County,California,6051,21.4,14.7,30.1
San Benito County,California,6069,21.4,15,28.7
Cook County,Georgia,13075,21.4,15.5,28.5
Crisp County,Georgia,13081,21.4,14.6,28.4
Dawson County,Georgia,13085,21.4,14.4,29
Lanier County,Georgia,13173,21.4,14.4,29.2
Calhoun County,Illinois,17013,21.4,14.1,30
Archer County,Texas,48009,21.4,15.1,28.9
Fayette County,Texas,48149,21.4,14.9,28.8
Montgomery County,Texas,48339,21.4,16.6,26.6
Modoc County,California,6049,21.5,15.3,29.6
Trinity County,California,6105,21.5,15.5,29.2
Collier County,Florida,12021,21.5,17.6,25.9
Bacon County,Georgia,13005,21.5,15.2,29.2
Gordon County,Georgia,13129,21.5,15.4,28.3
Habersham County,Georgia,13137,21.5,15,29.3
Haralson County,Georgia,13143,21.5,15.1,28.9
Peach County,Georgia,13225,21.5,15,30.1
Fulton County,Illinois,17057,21.5,15,29.6
Suffolk County,Massachusetts,25025,21.5,19.2,23.7
Caldwell County,Texas,48055,21.5,14.9,29.5
Palo Pinto County,Texas,48363,21.5,15.2,30
Robertson County,Texas,48395,21.5,14.8,29.5
Shelby County,Texas,48419,21.5,14.5,29.5
Uvalde County,Texas,48463,21.5,14.3,30.2
Alpine County,California,6003,21.6,14.7,28.9
Nevada County,California,6057,21.6,16.1,28.7
Bleckley County,Georgia,13023,21.6,15.1,29.2
Burke County,Georgia,13033,21.6,15.3,29.8
Dekalb County,Georgia,13089,21.6,17.9,25
Jackson County,Georgia,13157,21.6,15.7,28.5
Oglethorpe County,Georgia,13221,21.6,15.3,30
Mccone County,Montana,30055,21.6,15.1,29.4
Fulton County,New York,36035,21.6,15.5,28.5
Greene County,New York,36039,21.6,16.2,27.7
Franklin County,Texas,48159,21.6,15,29.3
Freestone County,Texas,48161,21.6,14.7,29.6
Upshur County,Texas,48459,21.6,15.2,29
Rockbridge County,Virginia,51163,21.6,16,27.7
Del Norte County,California,6015,21.7,15.6,29.1
Dade County,Georgia,13083,21.7,15.3,28.7
Dodge County,Georgia,13091,21.7,15.1,29.7
Grady County,Georgia,13131,21.7,14.8,29.4
Monroe County,Georgia,13207,21.7,14.8,31.1
Montgomery County,Georgia,13209,21.7,15.4,29.2
Edgar County,Illinois,17045,21.7,14.9,29.3
Barnstable County,Massachusetts,25001,21.7,18.2,25.2
Treasure County,Montana,30103,21.7,15.6,29.5
Mineral County,Nevada,32021,21.7,15.2,29.9
Catron County,New Mexico,35003,21.7,15.3,28.8
Cherokee County,Texas,48073,21.7,15.6,28.9
Deaf Smith County,Texas,48117,21.7,15,28.9
Kaufman County,Texas,48257,21.7,14.5,29.5
Colonial Heights City,Virginia,51570,21.7,15.6,28.6
Williamsburg City,Virginia,51830,21.7,14.9,29.3
Contra Costa County,California,6013,21.8,18.5,25.1
Siskiyou County,California,6093,21.8,15.2,28.7
Montezuma County,Colorado,8083,21.8,16.8,27.2
Dooly County,Georgia,13093,21.8,14.6,30.3
Pike County,Georgia,13231,21.8,14.7,29.8
Pulaski County,Georgia,13235,21.8,15.3,29.3
Rockdale County,Georgia,13247,21.8,15.9,28.9
Upson County,Georgia,13293,21.8,15.4,29.2
Greene County,Illinois,17061,21.8,14.3,30.2
Dukes County,Massachusetts,25007,21.8,15.4,29.7
Teton County,Montana,30099,21.8,16.2,28.4
Burnet County,Texas,48053,21.8,15.5,29.1
Jones County,Texas,48253,21.8,15,30.6
Mitchell County,Texas,48335,21.8,15.8,28.8
Wood County,Texas,48499,21.8,15,29.3
Young County,Texas,48503,21.8,14.8,30.5
Southampton County,Virginia,51175,21.8,15.7,29
Falls Church City,Virginia,51610,21.8,15,29.4
Hopewell City,Virginia,51670,21.8,14.9,29.1
Lake and Peninsula Borough,Alaska,2164,21.9,15.3,29.1
Sierra County,California,6091,21.9,15.4,29.8
El Paso County,Colorado,8041,21.9,19.8,23.9
Twiggs County,Georgia,13289,21.9,14.5,30.4
Cass County,Illinois,17017,21.9,15.5,29.1
Marshall County,Illinois,17123,21.9,14.7,29.6
Montgomery County,Illinois,17135,21.9,14.4,30.4
Jim Wells County,Texas,48249,21.9,15.4,29.3
Kerr County,Texas,48265,21.9,15.5,29.4
Newton County,Texas,48351,21.9,15,29.5
Kane County,Utah,49025,21.9,15.7,29.4
Bath County,Virginia,51017,21.9,14.6,30.2
Charles City County,Virginia,51036,21.9,15,31
Treutlen County,Georgia,13283,22,16.3,29.8
Troup County,Georgia,13285,22,15.5,29.3
Franklin County,Illinois,17055,22,15,30.3
Perry County,Illinois,17145,22,14.9,30.6
Berkshire County,Massachusetts,25003,22,17.4,26.7
Madison County,Montana,30057,22,16.4,28.1
Petroleum County,Montana,30069,22,15.3,30.7
