GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
Id,Id2,Geography,Total; Estimate; Population 16 years and over with earnings,Total; Margin of Error; Population 16 years and over with earnings,Male; Estimate; Population 16 years and over with earnings,Male; Margin of Error; Population 16 years and over with earnings,Female; Estimate; Population 16 years and over with earnings,Female; Margin of Error; Population 16 years and over with earnings,Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),"Total; Estimate; Full-time, year-round workers with earnings","Total; Margin of Error; Full-time, year-round workers with earnings","Male; Estimate; Full-time, year-round workers with earnings","Male; Margin of Error; Full-time, year-round workers with earnings","Female; Estimate; Full-time, year-round workers with earnings","Female; Margin of Error; Full-time, year-round workers with earnings","Total; Estimate; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Total; Margin of Error; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Male; Estimate; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Male; Margin of Error; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Female; Estimate; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Female; Margin of Error; Full-time, year-round workers with earnings - $1 to $9,999 or loss","Total; Estimate; Full-time, year-round workers with earnings - $10,000 to $14,999","Total; Margin of Error; Full-time, year-round workers with earnings - $10,000 to $14,999","Male; Estimate; Full-time, year-round workers with earnings - $10,000 to $14,999","Male; Margin of Error; Full-time, year-round workers with earnings - $10,000 to $14,999","Female; Estimate; Full-time, year-round workers with earnings - $10,000 to $14,999","Female; Margin of Error; Full-time, year-round workers with earnings - $10,000 to $14,999","Total; Estimate; Full-time, year-round workers with earnings - $15,000 to $24,999","Total; Margin of Error; Full-time, year-round workers with earnings - $15,000 to $24,999","Male; Estimate; Full-time, year-round workers with earnings - $15,000 to $24,999","Male; Margin of Error; Full-time, year-round workers with earnings - $15,000 to $24,999","Female; Estimate; Full-time, year-round workers with earnings - $15,000 to $24,999","Female; Margin of Error; Full-time, year-round workers with earnings - $15,000 to $24,999","Total; Estimate; Full-time, year-round workers with earnings - $25,000 to $34,999","Total; Margin of Error; Full-time, year-round workers with earnings - $25,000 to $34,999","Male; Estimate; Full-time, year-round workers with earnings - $25,000 to $34,999","Male; Margin of Error; Full-time, year-round workers with earnings - $25,000 to $34,999","Female; Estimate; Full-time, year-round workers with earnings - $25,000 to $34,999","Female; Margin of Error; Full-time, year-round workers with earnings - $25,000 to $34,999","Total; Estimate; Full-time, year-round workers with earnings - $35,000 to $49,999","Total; Margin of Error; Full-time, year-round workers with earnings - $35,000 to $49,999","Male; Estimate; Full-time, year-round workers with earnings - $35,000 to $49,999","Male; Margin of Error; Full-time, year-round workers with earnings - $35,000 to $49,999","Female; Estimate; Full-time, year-round workers with earnings - $35,000 to $49,999","Female; Margin of Error; Full-time, year-round workers with earnings - $35,000 to $49,999","Total; Estimate; Full-time, year-round workers with earnings - $50,000 to $64,999","Total; Margin of Error; Full-time, year-round workers with earnings - $50,000 to $64,999","Male; Estimate; Full-time, year-round workers with earnings - $50,000 to $64,999","Male; Margin of Error; Full-time, year-round workers with earnings - $50,000 to $64,999","Female; Estimate; Full-time, year-round workers with earnings - $50,000 to $64,999","Female; Margin of Error; Full-time, year-round workers with earnings - $50,000 to $64,999","Total; Estimate; Full-time, year-round workers with earnings - $65,000 to $74,999","Total; Margin of Error; Full-time, year-round workers with earnings - $65,000 to $74,999","Male; Estimate; Full-time, year-round workers with earnings - $65,000 to $74,999","Male; Margin of Error; Full-time, year-round workers with earnings - $65,000 to $74,999","Female; Estimate; Full-time, year-round workers with earnings - $65,000 to $74,999","Female; Margin of Error; Full-time, year-round workers with earnings - $65,000 to $74,999","Total; Estimate; Full-time, year-round workers with earnings - $75,000 to $99,999","Total; Margin of Error; Full-time, year-round workers with earnings - $75,000 to $99,999","Male; Estimate; Full-time, year-round workers with earnings - $75,000 to $99,999","Male; Margin of Error; Full-time, year-round workers with earnings - $75,000 to $99,999","Female; Estimate; Full-time, year-round workers with earnings - $75,000 to $99,999","Female; Margin of Error; Full-time, year-round workers with earnings - $75,000 to $99,999","Total; Estimate; Full-time, year-round workers with earnings - $100,000 or more","Total; Margin of Error; Full-time, year-round workers with earnings - $100,000 or more","Male; Estimate; Full-time, year-round workers with earnings - $100,000 or more","Male; Margin of Error; Full-time, year-round workers with earnings - $100,000 or more","Female; Estimate; Full-time, year-round workers with earnings - $100,000 or more","Female; Margin of Error; Full-time, year-round workers with earnings - $100,000 or more",Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),Total; Estimate; Mean earnings (dollars),Total; Margin of Error; Mean earnings (dollars),Male; Estimate; Mean earnings (dollars),Male; Margin of Error; Mean earnings (dollars),Female; Estimate; Mean earnings (dollars),Female; Margin of Error; Mean earnings (dollars),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Male; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Male; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Female; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Female; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months
0500000US01001,01001,"Autauga County, Alabama",27494,661,14504,389,12990,500,30868,947,38889,3233,25257,1601,18798,637,10562,422,8236,498,1.6,0.8,0.4,0.3,3.1,1.6,4.0,1.1,2.5,1.0,5.9,2.1,13.6,2.2,10.3,2.6,17.9,3.0,22.2,2.5,17.0,2.7,28.8,3.8,20.0,2.1,20.3,2.9,19.6,3.2,16.0,2.0,19.3,2.5,11.8,3.1,6.4,1.1,7.8,1.7,4.7,1.7,8.7,1.3,11.8,2.0,4.8,1.6,7.5,1.3,10.7,2.1,3.4,1.4,(X),(X),49743,2056,32592,1522,48654,1673,56107,2623,39098,2003,34581,1643,44417,2354,27384,1745,17946,4998,27813,7636,15265,2000,30157,1591,34276,2600,25261,3359,33225,2626,44866,7020,26210,1542,53248,4127,63190,3060,44238,3688,68125,9266,78568,15631,51250,3993,16.4,(X),(X),(X),(X),(X)
0500000US01003,01003,"Baldwin County, Alabama",93493,1252,50026,764,43467,961,26948,943,34378,2280,21597,871,57501,1301,33381,872,24120,847,2.6,0.6,2.4,0.8,2.8,0.9,4.9,0.8,2.9,0.7,7.8,1.5,17.7,1.5,13.8,1.7,23.1,2.3,16.5,1.4,14.1,1.6,19.8,2.1,20.5,1.6,20.8,2.2,19.9,2.2,14.4,1.4,15.0,1.9,13.6,1.8,5.9,0.8,6.7,1.0,4.6,1.3,7.8,0.9,9.3,1.1,5.8,1.1,9.7,0.9,15.0,1.4,2.4,0.5,(X),(X),46299,2199,32644,1797,52818,1522,62695,2391,39149,1331,31352,925,40266,1423,24444,1167,17474,2373,20880,1804,11848,2201,25242,1295,30794,1739,18482,2979,30922,1294,42347,1936,23285,1188,46017,2714,60070,6147,37252,3048,55933,4325,72023,11247,51284,3111,15.6,(X),(X),(X),(X),(X)
0500000US01005,01005,"Barbour County, Alabama",11356,436,5936,317,5420,257,21996,1459,26741,1753,18329,1412,6795,428,3831,324,2964,287,3.3,1.1,4.0,1.9,2.4,1.5,6.3,1.6,6.0,2.3,6.5,2.7,23.1,3.6,15.9,3.6,32.4,5.4,22.5,3.3,19.8,4.5,26.0,5.9,19.2,3.1,22.9,4.8,14.3,3.3,12.7,2.6,13.3,3.7,12.0,3.5,4.6,1.6,7.0,2.5,1.5,1.1,4.9,1.3,6.6,2.1,2.8,1.7,3.5,1.2,4.6,1.7,2.1,1.5,(X),(X),37632,3509,27020,1631,39432,2063,44151,2958,33333,2052,25182,1370,31508,1906,19933,1537,20692,4258,24324,2925,11936,5818,21325,1559,30134,5706,18053,1998,24090,2878,31652,7011,19027,2510,41888,4729,48988,7176,31648,10678,50245,4758,53214,36299,50136,3024,21.5,(X),(X),(X),(X),(X)
0500000US01007,01007,"Bibb County, Alabama",9329,517,5525,344,3804,335,23529,2866,29801,2152,16334,1701,5746,606,3844,408,1902,387,3.6,2.4,4.1,2.6,2.4,3.5,5.9,2.5,2.7,1.7,12.3,7.6,20.1,4.3,14.7,5.2,31.0,7.9,22.3,5.8,23.5,8.4,19.8,6.6,24.6,5.7,26.3,6.4,21.3,8.0,14.1,3.5,18.4,5.1,5.3,3.3,1.0,0.6,1.1,0.8,0.7,0.7,5.6,2.4,6.0,2.5,4.8,3.8,2.9,1.7,3.2,2.0,2.5,2.7,(X),(X),38596,3592,27413,7339,39344,3028,42259,3434,33454,4430,27638,2487,32343,3235,17308,3013,22274,3423,30334,9522,12823,3100,28980,3686,35946,5937,17065,2505,22387,3248,28661,8136,17703,5542,30284,28292,33281,35175,23750,21813,42236,14209,39974,8923,51125,5930,21.0,(X),(X),(X),(X),(X)
0500000US01009,01009,"Blount County, Alabama",26249,762,14944,423,11305,531,30090,1803,33832,1643,23295,2281,16833,678,10125,446,6708,510,2.2,1.0,2.5,1.5,1.7,1.3,4.6,1.2,2.7,1.2,7.3,2.4,17.0,2.1,13.3,2.7,22.7,3.5,20.9,2.3,19.1,3.0,23.6,3.7,22.9,2.1,23.4,3.0,22.2,3.3,16.9,2.0,18.2,2.5,14.8,3.3,5.8,1.2,7.7,1.9,3.0,1.4,5.8,1.0,8.3,1.5,2.0,1.1,4.0,0.9,4.8,1.3,2.7,1.6,(X),(X),42448,1869,32839,1681,44863,1796,49355,2343,38084,2208,32808,1223,38619,1827,26484,1953,24870,2983,27410,5459,16899,5581,27541,2278,36082,2897,20449,2101,34660,1765,43452,2984,30256,3716,48681,3755,53899,8816,43737,3838,53664,1589,57017,9953,53109,1363,15.2,(X),(X),(X),(X),(X)
0500000US01011,01011,"Bullock County, Alabama",4537,435,2590,364,1947,246,21709,2387,24475,6396,18344,2683,3180,394,1915,370,1265,198,1.4,1.4,0.8,1.2,2.3,2.9,13.6,5.6,3.7,3.5,28.5,12.2,38.3,7.6,40.8,8.7,34.4,11.5,17.0,6.0,22.9,9.2,8.1,5.9,16.7,4.6,14.8,7.4,19.5,6.5,4.6,2.7,4.8,3.9,4.3,3.5,0.3,0.4,0.5,0.7,0.0,2.3,6.7,4.8,10.0,8.0,1.7,2.0,1.5,1.4,1.8,2.2,1.0,1.7,(X),(X),28990,4752,21614,3913,33204,3816,36143,5124,28755,5581,23818,2156,28530,6383,21858,4169,17307,3014,19353,4516,11944,7439,25800,11326,33315,6008,18664,3917,32250,8882,34705,6060,23224,5398,42759,23354,126000,151457,27222,6018,19656,14906,18622,956,43869,19713,26.9,(X),(X),(X),(X),(X)
0500000US01013,01013,"Butler County, Alabama",8480,347,4049,242,4431,209,24441,2130,29935,3926,19690,1406,5735,308,2799,206,2936,209,3.0,1.4,1.9,1.9,4.0,2.0,5.5,1.7,2.1,1.7,8.8,3.0,24.9,3.7,18.9,4.4,30.7,5.6,22.7,3.7,21.4,4.1,23.8,5.4,21.2,3.8,24.9,5.0,17.7,4.6,12.4,2.4,15.1,3.7,9.8,3.0,1.5,0.8,1.8,1.1,1.2,1.0,5.7,1.9,8.3,3.0,3.3,1.9,3.1,1.2,5.7,2.4,0.6,0.6,(X),(X),39171,3713,26687,1441,38869,2233,46949,3901,31165,1651,26606,1331,32500,2916,21707,1819,18212,2662,21786,4895,15955,1754,24042,2929,30030,3346,19305,1496,26417,2930,36736,7921,21182,1605,41205,4019,50833,17045,37019,5743,53350,4870,58910,3459,51346,2481,16.8,(X),(X),(X),(X),(X)
0500000US01015,01015,"Calhoun County, Alabama",54330,884,28639,615,25691,647,23991,1036,31579,1110,18413,1054,31610,838,18277,644,13333,543,2.9,0.6,1.6,0.6,4.6,1.4,5.6,1.0,3.8,1.1,8.2,1.6,19.7,1.6,14.9,1.8,26.3,2.7,17.6,1.5,15.0,1.8,21.1,2.3,21.3,1.5,21.7,2.1,20.8,2.3,15.6,1.5,18.5,2.1,11.5,2.1,4.6,0.8,5.8,1.3,2.9,1.0,7.7,1.1,11.3,1.7,2.8,0.9,5.0,0.8,7.3,1.3,1.8,0.6,(X),(X),44682,1418,29647,1384,45144,1409,52467,1925,35106,1515,29402,1251,37561,1715,22034,1135,16627,1338,21681,1456,11667,1780,25789,1548,32582,2384,20130,1479,30623,1272,43734,3413,21859,1756,42051,3246,51784,4669,36800,2911,49854,2356,56683,8724,48221,2223,18.0,(X),(X),(X),(X),(X)
0500000US01017,01017,"Chambers County, Alabama",14616,526,7548,374,7068,349,25570,1576,29946,4098,23250,2432,9440,469,5039,307,4401,345,3.3,1.3,2.3,1.5,4.5,2.1,7.6,2.3,8.3,3.4,6.8,2.9,18.1,2.4,15.0,3.4,21.7,3.5,22.7,3.8,17.8,3.9,28.2,5.8,21.9,3.1,22.2,4.3,21.5,4.5,11.7,1.9,15.5,2.8,7.4,2.5,5.6,1.7,7.0,2.5,3.9,1.8,4.5,1.6,5.7,2.3,3.1,1.9,4.6,1.2,6.1,1.9,2.9,1.4,(X),(X),39260,3287,30493,1419,43465,2852,50274,4828,35669,2237,27631,2222,31140,1771,25652,1495,21073,1073,22405,5402,18529,4445,22806,2260,26835,5125,20008,3018,29004,3682,32746,7302,27475,2622,48028,5128,60087,21938,44722,7030,56098,7077,59688,8350,52788,10979,17.2,(X),(X),(X),(X),(X)
