GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28
Id,Id2,Geography,Total; Estimate; Population 16 years and over with earnings,Total; Margin of Error; Population 16 years and over with earnings,Male; Estimate; Population 16 years and over with earnings,Male; Margin of Error; Population 16 years and over with earnings,Female; Estimate; Population 16 years and over with earnings,Female; Margin of Error; Population 16 years and over with earnings,Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),"Total; Estimate; Full-time, year-round workers with earnings","Total; Margin of Error; Full-time, year-round workers with earnings","Male; Estimate; Full-time, year-round workers with earnings","Male; Margin of Error; Full-time, year-round workers with earnings","Female; Estimate; Full-time, year-round workers with earnings","Female; Margin of Error; Full-time, year-round workers with earnings","Total; Estimate; $1 to $9,999 or loss","Total; Margin of Error; $1 to $9,999 or loss","Male; Estimate; $1 to $9,999 or loss","Male; Margin of Error; $1 to $9,999 or loss","Female; Estimate; $1 to $9,999 or loss","Female; Margin of Error; $1 to $9,999 or loss","Total; Estimate; $10,000 to $14,999","Total; Margin of Error; $10,000 to $14,999","Male; Estimate; $10,000 to $14,999","Male; Margin of Error; $10,000 to $14,999","Female; Estimate; $10,000 to $14,999","Female; Margin of Error; $10,000 to $14,999","Total; Estimate; $15,000 to $24,999","Total; Margin of Error; $15,000 to $24,999","Male; Estimate; $15,000 to $24,999","Male; Margin of Error; $15,000 to $24,999","Female; Estimate; $15,000 to $24,999","Female; Margin of Error; $15,000 to $24,999","Total; Estimate; $25,000 to $34,999","Total; Margin of Error; $25,000 to $34,999","Male; Estimate; $25,000 to $34,999","Male; Margin of Error; $25,000 to $34,999","Female; Estimate; $25,000 to $34,999","Female; Margin of Error; $25,000 to $34,999","Total; Estimate; $35,000 to $49,999","Total; Margin of Error; $35,000 to $49,999","Male; Estimate; $35,000 to $49,999","Male; Margin of Error; $35,000 to $49,999","Female; Estimate; $35,000 to $49,999","Female; Margin of Error; $35,000 to $49,999","Total; Estimate; $50,000 to $64,999","Total; Margin of Error; $50,000 to $64,999","Male; Estimate; $50,000 to $64,999","Male; Margin of Error; $50,000 to $64,999","Female; Estimate; $50,000 to $64,999","Female; Margin of Error; $50,000 to $64,999","Total; Estimate; $65,000 to $74,999","Total; Margin of Error; $65,000 to $74,999","Male; Estimate; $65,000 to $74,999","Male; Margin of Error; $65,000 to $74,999","Female; Estimate; $65,000 to $74,999","Female; Margin of Error; $65,000 to $74,999","Total; Estimate; $75,000 to $99,999","Total; Margin of Error; $75,000 to $99,999","Male; Estimate; $75,000 to $99,999","Male; Margin of Error; $75,000 to $99,999","Female; Estimate; $75,000 to $99,999","Female; Margin of Error; $75,000 to $99,999","Total; Estimate; $100,000 or more","Total; Margin of Error; $100,000 or more","Male; Estimate; $100,000 or more","Male; Margin of Error; $100,000 or more","Female; Estimate; $100,000 or more","Female; Margin of Error; $100,000 or more",Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),Total; Estimate; Mean earnings (dollars),Total; Margin of Error; Mean earnings (dollars),Male; Estimate; Mean earnings (dollars),Male; Margin of Error; Mean earnings (dollars),Female; Estimate; Mean earnings (dollars),Female; Margin of Error; Mean earnings (dollars),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Male; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Male; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Female; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Female; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months
0500000US01001,01001,"Autauga County, Alabama",28080,518,14827,325,13253,380,29949,1113,39789,2900,23613,1308,18446,555,10632,410,7814,370,1.4,0.5,1.2,0.6,1.6,0.8,5.4,1.0,2.9,0.9,8.9,2.1,14.3,1.7,9.4,2.1,21.0,2.7,21.3,2.1,17.2,2.3,26.9,3.8,21.8,1.8,22.2,2.7,21.2,2.7,13.3,1.6,16.9,2.2,8.3,1.7,7.6,1.2,9.1,1.8,5.7,1.7,8.8,1.4,12.8,2.2,3.5,1.4,5.9,1.0,8.2,1.7,2.8,1.0,(X),(X),47771,2227,31552,1082,47801,1482,55428,2430,37424,1697,34167,1533,44112,1824,26832,915,19643,4768,27439,2824,13994,1703,29010,1559,36257,3441,22441,2081,33552,2830,46871,3264,26403,1187,49699,4891,64635,4384,40800,2711,56389,4927,72662,7188,42891,6239,12.3,(X),(X),(X),(X),(X)
0500000US01003,01003,"Baldwin County, Alabama",90045,1164,48303,719,41742,907,26775,727,34221,1345,20817,593,55547,1145,32946,910,22601,840,1.9,0.5,1.3,0.4,2.8,1.0,5.5,0.7,3.2,0.6,8.9,1.6,19.3,1.3,14.6,1.8,26.2,2.4,18.2,1.2,17.3,1.6,19.4,2.0,20.2,1.2,19.8,1.6,20.8,1.9,12.9,1.1,14.6,1.5,10.6,1.4,5.5,0.6,6.5,1.0,4.0,1.0,7.3,0.8,9.1,1.0,4.6,1.2,9.1,0.8,13.6,1.3,2.6,0.6,(X),(X),44154,1469,30363,1531,50618,1339,60158,1970,36713,1386,30780,832,40044,1089,23118,874,18332,1748,22147,2053,12208,2983,25201,1327,32365,1627,18932,1396,29639,1144,39988,1960,22765,1195,45147,2485,59914,4623,35791,1576,51478,1667,73986,9777,45025,3921,17.0,(X),(X),(X),(X),(X)
0500000US01005,01005,"Barbour County, Alabama",11985,489,6446,345,5539,338,20335,1206,23346,2208,16913,1190,6988,436,4043,327,2945,329,3.3,1.3,4.4,1.9,1.9,1.7,9.0,2.7,7.0,3.3,11.9,3.6,27.0,3.5,20.8,4.6,35.5,5.4,23.5,3.7,21.6,4.7,26.0,5.2,17.2,2.6,20.3,4.0,13.0,3.4,10.0,1.9,11.4,3.3,8.1,2.8,2.2,0.9,3.1,1.4,0.8,0.8,4.6,1.8,6.1,2.7,2.4,1.7,3.2,1.3,5.2,2.1,0.4,0.6,(X),(X),33766,1772,25217,1374,36857,2682,42521,4384,29082,1400,22508,1498,26424,2550,20269,1649,13129,2803,13011,5732,13221,2826,21611,2372,26639,3562,17887,1849,24197,2460,31739,9078,21112,2004,39428,4454,45179,10026,33984,6737,47930,6079,52321,12791,46250,5114,16.0,(X),(X),(X),(X),(X)
0500000US01007,01007,"Bibb County, Alabama",11076,518,6780,367,4296,325,26902,3087,32766,2519,18953,3413,7425,529,5066,466,2359,300,2.4,1.8,3.0,2.5,1.1,1.5,6.7,3.0,4.5,3.9,11.6,4.9,18.8,4.7,12.9,4.9,31.5,7.5,20.1,4.9,21.2,6.3,17.8,5.5,22.1,3.7,23.9,4.6,18.4,6.3,13.6,4.3,16.2,5.6,8.0,4.4,4.5,2.0,4.5,2.4,4.5,2.7,9.3,2.6,11.4,3.7,4.7,3.2,2.5,1.5,2.6,1.9,2.3,2.4,(X),(X),40219,3453,28085,4803,41585,2161,44481,2894,35365,3683,31657,2027,38414,3611,20564,1719,31065,5731,34291,7154,13793,7836,28054,2819,33213,3321,19598,4493,32147,7486,42331,6274,19872,3997,53980,11334,67656,32600,36779,14679,49896,8646,48229,28793,51563,13171,23.8,(X),(X),(X),(X),(X)
0500000US01009,01009,"Blount County, Alabama",27707,713,15496,464,12211,492,28186,1380,33571,2441,21600,1112,17519,778,10728,502,6791,455,2.1,0.8,1.4,0.6,3.3,1.6,3.7,1.0,2.7,1.1,5.2,1.7,18.7,2.5,13.7,2.7,26.6,3.6,22.3,2.2,18.5,3.0,28.3,3.1,24.0,2.3,27.6,3.1,18.5,3.2,14.8,1.8,17.3,2.3,11.0,3.1,4.0,1.0,4.7,1.2,2.9,1.3,6.1,1.0,8.8,1.6,2.0,0.9,4.2,1.1,5.5,1.6,2.3,1.3,(X),(X),41718,1791,30760,1252,44428,2590,50238,3768,35251,2064,31435,809,37199,1647,24488,2151,22819,2544,27086,2116,15767,2692,27791,2635,36710,2418,19234,1722,33684,2094,43392,2141,28688,2179,42208,2855,45506,3342,37179,7687,53730,1997,59660,21417,51587,1865,14.9,(X),(X),(X),(X),(X)
0500000US01011,01011,"Bullock County, Alabama",4996,392,2834,368,2162,209,21267,1991,25120,8127,20132,2593,3368,416,2033,346,1335,223,5.0,3.4,5.3,4.1,4.6,6.1,7.9,4.3,7.6,5.8,8.3,6.6,30.3,6.7,24.2,9.3,39.5,10.2,20.8,5.6,23.0,8.4,17.5,7.9,21.0,5.7,18.7,8.2,24.5,9.5,6.4,3.3,8.7,5.1,3.1,2.7,0.2,0.5,0.0,1.6,0.4,1.4,3.4,2.6,5.0,4.1,0.9,1.5,5.0,3.2,7.5,5.0,1.2,2.1,(X),(X),33193,2634,23788,4663,37631,5656,42353,8948,30441,5976,24931,5397,30983,7097,21316,1482,16056,7371,19047,3018,3494,4172,26489,9400,33048,1413,18216,2438,22225,4651,22386,21706,22215,1855,36012,4631,42036,5325,31408,3128,56705,46542,125188,68568,49531,9189,21.9,(X),(X),(X),(X),(X)
0500000US01013,01013,"Butler County, Alabama",9039,375,4411,263,4628,262,22073,1264,28627,3014,18701,1217,5881,388,3081,245,2800,296,2.7,1.3,1.7,1.6,3.8,2.0,7.4,2.3,4.5,2.9,10.5,3.4,28.4,3.9,20.2,5.0,37.4,5.9,18.1,3.3,17.4,4.4,19.0,4.9,22.9,3.4,24.7,5.4,20.8,4.4,9.0,2.8,13.0,4.7,4.6,2.2,2.8,1.1,4.6,2.0,0.9,0.9,5.7,2.3,9.6,4.3,1.3,1.1,3.1,1.2,4.3,2.1,1.7,1.7,(X),(X),38117,3337,24167,2788,37785,2400,45178,3804,29650,2020,24789,2131,31386,2712,20056,1250,15431,2729,17050,5246,14583,4990,22179,1520,28783,3755,18909,1674,29977,3546,40559,10865,20653,6018,40824,6296,66442,29359,35474,5693,49883,4975,55597,6217,48203,9029,15.3,(X),(X),(X),(X),(X)
0500000US01015,01015,"Calhoun County, Alabama",57062,904,30464,558,26598,705,24098,1093,31451,923,17726,1062,33035,848,19658,670,13377,569,2.7,0.6,2.3,0.7,3.4,1.0,6.2,1.0,4.5,1.3,8.6,1.7,19.7,1.7,14.6,2.0,27.1,2.8,19.0,1.7,16.8,2.0,22.3,2.5,21.4,1.6,22.9,2.0,19.1,2.3,14.9,1.4,17.7,2.0,10.8,1.9,5.3,0.7,6.2,1.0,4.0,0.9,6.2,0.9,8.5,1.5,2.7,0.9,4.6,0.9,6.5,1.3,1.9,0.9,(X),(X),41599,1169,29756,1492,44338,1441,50313,1949,35557,1723,29787,1073,36939,1408,22000,921,19012,2098,24070,2018,13408,2042,25506,1714,33225,1598,18772,1717,30595,1491,40611,1626,23088,1806,42171,2786,54883,7448,36025,2077,49520,1862,63214,9865,45515,1726,16.7,(X),(X),(X),(X),(X)
0500000US01017,01017,"Chambers County, Alabama",15828,466,8248,347,7580,313,22715,1797,26100,1648,20525,1820,9192,466,5061,341,4131,351,3.6,1.3,2.8,1.4,4.6,2.0,7.7,2.2,5.8,2.2,10.0,3.4,19.8,2.6,18.8,3.5,21.1,4.1,26.5,3.6,24.7,4.5,28.6,5.1,22.7,3.3,23.0,3.9,22.3,4.6,11.5,2.0,14.5,3.2,7.7,2.0,3.5,1.3,4.3,1.8,2.6,1.6,2.7,1.0,4.1,1.6,1.0,0.8,2.0,0.8,2.0,1.1,2.0,1.2,(X),(X),34176,1804,29140,1293,35941,1502,38706,1933,32553,1860,26008,1211,28875,2312,23150,1951,20151,3011,21783,3278,12121,3506,21270,1742,25938,2830,16581,3605,28788,2221,34595,2711,26263,2509,38132,2877,41754,4964,36939,1581,52230,7453,58690,13240,49886,3940,14.0,(X),(X),(X),(X),(X)
