GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28
Id,Id2,Geography,Total; Estimate; Population 16 years and over with earnings,Total; Margin of Error; Population 16 years and over with earnings,Male; Estimate; Population 16 years and over with earnings,Male; Margin of Error; Population 16 years and over with earnings,Female; Estimate; Population 16 years and over with earnings,Female; Margin of Error; Population 16 years and over with earnings,Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),"Total; Estimate; Full-time, year-round workers with earnings","Total; Margin of Error; Full-time, year-round workers with earnings","Male; Estimate; Full-time, year-round workers with earnings","Male; Margin of Error; Full-time, year-round workers with earnings","Female; Estimate; Full-time, year-round workers with earnings","Female; Margin of Error; Full-time, year-round workers with earnings","Total; Estimate; $1 to $9,999 or loss","Total; Margin of Error; $1 to $9,999 or loss","Male; Estimate; $1 to $9,999 or loss","Male; Margin of Error; $1 to $9,999 or loss","Female; Estimate; $1 to $9,999 or loss","Female; Margin of Error; $1 to $9,999 or loss","Total; Estimate; $10,000 to $14,999","Total; Margin of Error; $10,000 to $14,999","Male; Estimate; $10,000 to $14,999","Male; Margin of Error; $10,000 to $14,999","Female; Estimate; $10,000 to $14,999","Female; Margin of Error; $10,000 to $14,999","Total; Estimate; $15,000 to $24,999","Total; Margin of Error; $15,000 to $24,999","Male; Estimate; $15,000 to $24,999","Male; Margin of Error; $15,000 to $24,999","Female; Estimate; $15,000 to $24,999","Female; Margin of Error; $15,000 to $24,999","Total; Estimate; $25,000 to $34,999","Total; Margin of Error; $25,000 to $34,999","Male; Estimate; $25,000 to $34,999","Male; Margin of Error; $25,000 to $34,999","Female; Estimate; $25,000 to $34,999","Female; Margin of Error; $25,000 to $34,999","Total; Estimate; $35,000 to $49,999","Total; Margin of Error; $35,000 to $49,999","Male; Estimate; $35,000 to $49,999","Male; Margin of Error; $35,000 to $49,999","Female; Estimate; $35,000 to $49,999","Female; Margin of Error; $35,000 to $49,999","Total; Estimate; $50,000 to $64,999","Total; Margin of Error; $50,000 to $64,999","Male; Estimate; $50,000 to $64,999","Male; Margin of Error; $50,000 to $64,999","Female; Estimate; $50,000 to $64,999","Female; Margin of Error; $50,000 to $64,999","Total; Estimate; $65,000 to $74,999","Total; Margin of Error; $65,000 to $74,999","Male; Estimate; $65,000 to $74,999","Male; Margin of Error; $65,000 to $74,999","Female; Estimate; $65,000 to $74,999","Female; Margin of Error; $65,000 to $74,999","Total; Estimate; $75,000 to $99,999","Total; Margin of Error; $75,000 to $99,999","Male; Estimate; $75,000 to $99,999","Male; Margin of Error; $75,000 to $99,999","Female; Estimate; $75,000 to $99,999","Female; Margin of Error; $75,000 to $99,999","Total; Estimate; $100,000 or more","Total; Margin of Error; $100,000 or more","Male; Estimate; $100,000 or more","Male; Margin of Error; $100,000 or more","Female; Estimate; $100,000 or more","Female; Margin of Error; $100,000 or more",Total; Estimate; Median earnings (dollars),Total; Margin of Error; Median earnings (dollars),Male; Estimate; Median earnings (dollars),Male; Margin of Error; Median earnings (dollars),Female; Estimate; Median earnings (dollars),Female; Margin of Error; Median earnings (dollars),Total; Estimate; Mean earnings (dollars),Total; Margin of Error; Mean earnings (dollars),Male; Estimate; Mean earnings (dollars),Male; Margin of Error; Mean earnings (dollars),Female; Estimate; Mean earnings (dollars),Female; Margin of Error; Mean earnings (dollars),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Total; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Male; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Male; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Female; Estimate; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Female; Margin of Error; MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Male; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Male; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months,Female; Estimate; PERCENT IMPUTED - Earnings in the past 12 months,Female; Margin of Error; PERCENT IMPUTED - Earnings in the past 12 months
0500000US01001,01001,"Autauga County, Alabama",27864,560,14773,339,13091,455,30861,1078,40476,2575,23864,2012,18349,661,10743,434,7606,484,1.4,0.6,1.3,0.8,1.6,0.8,4.4,1.1,2.6,0.9,7.0,2.3,13.1,1.5,8.4,1.8,19.6,3.1,20.3,2.4,16.9,2.9,25.0,3.2,21.1,1.8,19.7,2.1,23.2,3.1,15.4,1.7,19.1,2.7,10.0,1.9,7.9,1.3,9.6,1.8,5.4,1.9,10.0,1.6,13.3,2.3,5.3,1.7,6.5,1.0,9.1,1.7,2.8,1.1,(X),(X),50757,2218,33340,1975,50057,1806,57669,2578,39304,1942,35698,1493,45815,2805,26976,1112,21182,4228,28265,5280,15836,1443,29690,1538,36088,2935,22253,1945,34724,2851,48362,4243,26543,1351,54888,3023,64179,4734,41950,2798,54773,4532,72472,8817,45074,6206,12.4,(X),(X),(X),(X),(X)
0500000US01003,01003,"Baldwin County, Alabama",91755,1177,48885,672,42870,941,27835,1168,36395,1683,21855,669,57880,1526,33658,1096,24222,1010,2.2,0.6,2.0,0.6,2.6,1.0,5.1,0.8,3.2,0.7,7.7,1.6,17.4,1.3,12.9,1.6,23.7,2.0,17.7,1.2,14.9,1.5,21.5,2.0,21.5,1.8,21.9,2.3,21.0,2.3,14.2,1.1,15.3,1.7,12.6,1.5,4.7,0.6,5.7,0.8,3.4,0.9,7.9,0.9,10.0,1.2,4.9,1.1,9.2,1.0,14.0,1.5,2.6,0.8,(X),(X),45949,1659,31574,1185,51644,1491,61524,2282,37916,1231,31796,943,40947,1011,24662,1180,18597,1840,22089,2680,13297,4000,25674,1224,33261,2546,20035,1257,31198,1095,41442,1870,23887,1398,46000,2985,62975,4382,35222,2490,54289,3067,76680,10893,50339,2588,17.2,(X),(X),(X),(X),(X)
0500000US01005,01005,"Barbour County, Alabama",11909,511,6283,363,5626,240,20316,1298,25128,2708,17246,1320,6712,537,3831,405,2881,261,3.4,1.3,4.5,2.0,2.0,1.5,7.4,2.4,7.4,3.1,7.4,3.2,25.4,3.2,16.5,4.0,37.2,5.8,24.3,3.0,22.2,4.5,27.1,4.7,17.1,2.8,20.9,4.0,12.0,3.0,11.8,2.3,12.8,3.7,10.6,3.3,3.1,1.3,4.5,2.2,1.1,0.9,4.8,1.3,6.8,1.8,2.1,1.6,2.7,1.0,4.3,1.8,0.5,0.7,(X),(X),34652,2908,26185,1778,36856,1910,41583,2881,30572,1807,22658,1988,28606,3066,19690,1786,14906,4317,17652,6064,12965,5499,21227,1528,28137,3143,17057,1807,22753,2728,26923,4645,18985,3031,38542,5236,47011,24124,32932,9092,46542,2615,46944,15748,46273,5744,16.6,(X),(X),(X),(X),(X)
0500000US01007,01007,"Bibb County, Alabama",10434,487,5877,408,4557,407,25620,2826,31409,1119,17826,3701,6874,480,4458,452,2416,364,3.5,2.1,4.8,3.1,1.0,1.7,7.6,2.4,5.0,2.0,12.3,6.3,18.2,3.8,13.2,4.9,27.3,6.1,21.5,5.2,23.7,7.1,17.4,5.5,24.4,4.8,22.2,6.1,28.4,8.4,12.2,3.4,15.9,4.8,5.2,3.1,3.0,1.8,2.5,1.9,3.8,2.8,7.2,2.6,9.3,3.7,3.4,2.8,2.6,1.6,3.4,2.3,1.2,1.5,(X),(X),37169,4573,30619,4703,39812,2709,42917,3538,34083,3361,30450,1571,33421,4384,21150,1261,27833,10064,30768,2840,15901,4319,27075,3621,31374,1517,18689,4756,30905,8125,41029,3696,21500,3696,44655,17752,61667,30569,37937,1537,50781,7821,49904,17826,50820,8381,22.6,(X),(X),(X),(X),(X)
0500000US01009,01009,"Blount County, Alabama",27356,788,15203,450,12153,509,28045,1253,34200,1487,21790,1165,17375,652,10433,458,6942,384,1.7,0.7,1.2,0.7,2.5,1.2,4.4,1.1,2.8,1.3,6.8,2.0,18.1,2.2,11.6,2.2,27.8,4.4,22.4,2.4,20.4,2.8,25.3,3.9,22.1,2.3,25.9,3.0,16.5,2.9,16.6,2.1,18.8,2.9,13.2,2.7,4.6,1.2,5.5,1.9,3.4,1.3,6.1,1.2,8.8,1.8,1.9,0.9,4.0,1.2,4.9,1.5,2.6,1.7,(X),(X),41947,1877,30084,1587,44816,2352,50606,3518,36113,2112,31570,880,37852,1519,24089,2361,23736,2291,28475,4509,15771,3452,28837,2037,37096,2282,20196,1812,33290,2239,44750,5057,27709,2399,47672,4428,48067,4680,43824,10153,53408,1774,60192,32636,53083,1371,14.9,(X),(X),(X),(X),(X)
0500000US01011,01011,"Bullock County, Alabama",4645,462,2471,459,2174,273,22349,3107,25392,4793,20883,3147,3218,473,1821,423,1397,277,3.3,3.1,2.2,2.8,4.7,5.9,8.5,4.6,9.2,6.5,7.7,6.6,34.6,7.0,29.5,9.3,41.4,11.9,19.5,4.5,19.1,5.9,20.0,8.9,21.0,5.4,22.3,10.6,19.3,7.8,5.2,3.2,6.3,5.1,3.8,3.0,0.3,0.7,0.0,1.8,0.8,1.7,3.0,2.6,4.6,4.5,1.1,1.7,4.4,3.2,6.8,5.1,1.4,2.1,(X),(X),30275,3676,23871,4227,36658,5394,40991,7381,31011,7678,25529,3134,29500,4771,22425,3462,17293,2518,18288,4802,12292,16739,26628,7685,34600,8859,18420,3840,30502,5274,32136,10412,22978,1875,31095,4734,41792,2088,30071,7726,43750,14503,19375,28809,47500,12664,24.5,(X),(X),(X),(X),(X)
0500000US01013,01013,"Butler County, Alabama",8988,441,4267,276,4721,298,23363,2019,28540,2601,19857,1305,5913,369,2919,211,2994,289,2.3,1.2,2.0,1.6,2.6,1.5,5.9,1.8,2.2,2.0,9.5,2.9,27.2,3.6,20.2,5.5,33.9,5.0,20.6,3.1,19.5,3.8,21.8,4.8,24.1,3.8,27.0,5.4,21.3,4.9,9.3,2.4,13.3,4.1,5.3,2.3,2.7,1.1,4.1,2.0,1.4,1.0,5.2,2.0,7.6,3.4,2.7,2.1,2.7,1.2,4.0,1.8,1.5,1.6,(X),(X),37373,2678,26518,2234,37638,2157,44663,3332,30789,2052,25803,1727,31639,3433,21170,1588,15342,2493,16181,7012,15170,2018,22406,1789,28551,3055,19447,1394,28682,3084,37863,7978,22382,7558,41293,4015,62344,25105,37764,4905,51905,5398,59650,11520,48967,7021,16.2,(X),(X),(X),(X),(X)
0500000US01015,01015,"Calhoun County, Alabama",56530,884,30246,498,26284,753,24514,1001,31513,990,18163,1206,32816,966,19152,726,13664,633,3.1,0.7,2.1,0.8,4.5,1.2,6.0,0.9,4.0,1.0,8.6,1.9,18.6,1.5,14.3,1.8,24.6,2.6,18.0,1.5,16.3,1.9,20.4,1.9,21.8,1.3,22.7,1.8,20.5,2.1,15.7,1.3,18.4,1.8,11.9,2.0,5.2,0.8,5.9,1.3,4.1,1.1,7.1,1.0,10.1,1.6,3.0,0.8,4.6,0.7,6.1,1.2,2.5,0.9,(X),(X),42273,1221,30747,1166,45059,1303,51207,1826,36443,1683,30251,893,37437,1582,22384,1169,17890,1814,23097,2478,12849,1702,25989,1603,33969,2178,18830,1596,31309,1490,40946,2274,23387,1714,42381,2768,54948,7354,37229,2142,51382,2483,58558,11129,48641,3504,17.6,(X),(X),(X),(X),(X)
0500000US01017,01017,"Chambers County, Alabama",15595,440,7845,388,7750,264,22909,1870,27211,2612,20384,1823,9404,497,5034,371,4370,326,3.6,1.3,2.6,1.4,4.7,2.2,9.1,2.4,7.3,2.2,11.2,4.0,19.0,2.4,17.6,3.4,20.5,3.6,22.9,2.6,20.4,3.6,25.8,4.0,21.7,2.8,21.5,3.3,21.9,4.2,12.7,2.1,16.6,3.6,8.2,2.2,4.4,1.4,5.2,1.9,3.5,2.1,3.7,1.3,5.1,2.0,2.1,1.5,2.8,1.0,3.5,1.6,1.9,1.3,(X),(X),36008,2116,29915,1450,38311,1826,42311,2640,33702,2078,26458,1533,30385,1491,23279,2086,20141,2635,25271,7805,14596,2450,21395,1879,26042,4646,17588,3528,28214,2951,36026,4077,25252,2589,39661,4265,42083,15854,39213,2631,58056,7704,61296,14504,52075,2859,15.2,(X),(X),(X),(X),(X)
